"hex","date","datenum","gonio_bearing_deg","strength_db","platform","ptt","deployid","lon","lat","boat_bearing_deg","boat_speed_kph","gps_gonio_time_difference_s"
"1002879","2021-06-29 17:46:32",1624988792,8,-102,"barber",201591,"ZcTag113_DUML",-74.69394,35.5441883,27.5028313823576,5.60597614501772,-0.213000059127808
"1002879","2021-06-29 17:46:32",1624988792,8,-102,"barber",201591,"ZcTag113_DUML",-74.69394,35.5441883,27.5028313823576,5.60597614501772,-0.213000059127808
"1002879","2021-06-29 17:46:32",1624988792,8,-102,"barber",201591,"ZcTag113_DUML",-74.69394,35.5441883,27.5028313823576,5.60597614501772,-0.213000059127808
"1002813","2021-06-29 17:46:37",1624988797,343,-111,"barber",201585,"ZcTag112_DUML",-74.693885,35.54427,28.7119835736794,5.4999365400083,1.56699991226196
"1002813","2021-06-29 17:46:37",1624988797,343,-111,"barber",201585,"ZcTag112_DUML",-74.693885,35.54427,28.7119835736794,5.4999365400083,1.56699991226196
"1002813","2021-06-29 17:46:37",1624988797,343,-111,"barber",201585,"ZcTag112_DUML",-74.693885,35.54427,28.7119835736794,5.4999365400083,1.56699991226196
"1002879","2021-06-29 17:46:47",1624988807,355,-101,"barber",201591,"ZcTag113_DUML",-74.6938533,35.5443583,16.2835448276405,5.67392912085213,-1.94300007820129
"1002879","2021-06-29 17:46:47",1624988807,355,-101,"barber",201591,"ZcTag113_DUML",-74.6938533,35.5443583,16.2835448276405,5.67392912085213,-1.94300007820129
"1002879","2021-06-29 17:46:47",1624988807,355,-101,"barber",201591,"ZcTag113_DUML",-74.6938533,35.5443583,16.2835448276405,5.67392912085213,-1.94300007820129
"1002813","2021-06-29 17:46:53",1624988813,343,-97,"barber",201585,"ZcTag112_DUML",-74.693855,35.544455,359.180477381918,5.97609399672544,-1.46499991416931
"1002813","2021-06-29 17:46:53",1624988813,343,-97,"barber",201585,"ZcTag112_DUML",-74.693855,35.544455,359.180477381918,5.97609399672544,-1.46499991416931
"1002813","2021-06-29 17:46:53",1624988813,343,-97,"barber",201585,"ZcTag112_DUML",-74.693855,35.544455,359.180477381918,5.97609399672544,-1.46499991416931
"1002879","2021-06-29 17:47:06",1624988826,355,-95,"barber",201591,"ZcTag113_DUML",-74.6939033,35.54464,345.338452010554,4.79032423400151,0.154000043869019
"1002879","2021-06-29 17:47:06",1624988826,355,-95,"barber",201591,"ZcTag113_DUML",-74.6939033,35.54464,345.338452010554,4.79032423400151,0.154000043869019
"1002879","2021-06-29 17:47:06",1624988826,355,-95,"barber",201591,"ZcTag113_DUML",-74.6939033,35.54464,345.338452010554,4.79032423400151,0.154000043869019
"1002813","2021-06-29 17:47:11",1624988831,346,-98,"barber",201585,"ZcTag112_DUML",-74.693955,35.5447217,332.756621066398,3.82144624975118,4.77999997138977
"1002813","2021-06-29 17:47:11",1624988831,346,-98,"barber",201585,"ZcTag112_DUML",-74.693955,35.5447217,332.756621066398,3.82144624975118,4.77999997138977
"1002813","2021-06-29 17:47:11",1624988831,346,-98,"barber",201585,"ZcTag112_DUML",-74.693955,35.5447217,332.756621066398,3.82144624975118,4.77999997138977
"1002879","2021-06-29 17:47:21",1624988841,4,-86,"barber",201591,"ZcTag113_DUML",-74.694055,35.5447717,301.571002063294,5.77132306236952,1.40400004386902
"1002879","2021-06-29 17:47:21",1624988841,4,-86,"barber",201591,"ZcTag113_DUML",-74.694055,35.5447717,301.571002063294,5.77132306236952,1.40400004386902
"1002879","2021-06-29 17:47:21",1624988841,4,-86,"barber",201591,"ZcTag113_DUML",-74.694055,35.5447717,301.571002063294,5.77132306236952,1.40400004386902
"1002813","2021-06-29 17:47:26",1624988846,354,-83,"barber",201585,"ZcTag112_DUML",-74.6942267,35.5448633,303.251482613569,14.563025854295,0.996000051498413
"1002813","2021-06-29 17:47:26",1624988846,354,-83,"barber",201585,"ZcTag112_DUML",-74.6942267,35.5448633,303.251482613569,14.563025854295,0.996000051498413
"1002813","2021-06-29 17:47:26",1624988846,354,-83,"barber",201585,"ZcTag112_DUML",-74.6942267,35.5448633,303.251482613569,14.563025854295,0.996000051498413
"1002879","2021-06-29 17:47:40",1624988860,18,-78,"barber",201591,"ZcTag113_DUML",-74.6952533,35.5453617,299.481703124415,37.9123934951074,-0.732000112533569
"1002879","2021-06-29 17:47:40",1624988860,18,-78,"barber",201591,"ZcTag113_DUML",-74.6952533,35.5453617,299.481703124415,37.9123934951074,-0.732000112533569
"1002879","2021-06-29 17:47:40",1624988860,18,-78,"barber",201591,"ZcTag113_DUML",-74.6952533,35.5453617,299.481703124415,37.9123934951074,-0.732000112533569
"1002813","2021-06-29 17:47:44",1624988864,357,-74,"barber",201585,"ZcTag112_DUML",-74.6957717,35.545605,300.204117402687,40.0251944301507,0.210000038146973
"1002813","2021-06-29 17:47:44",1624988864,357,-74,"barber",201585,"ZcTag112_DUML",-74.6957717,35.545605,300.204117402687,40.0251944301507,0.210000038146973
"1002813","2021-06-29 17:47:44",1624988864,357,-74,"barber",201585,"ZcTag112_DUML",-74.6957717,35.545605,300.204117402687,40.0251944301507,0.210000038146973
"1002879","2021-06-29 18:05:08",1624989908,52,-105,"barber",201591,"ZcTag113_DUML",-74.6956633,35.545615,144.809808674706,2.59878643218687,-5.17400002479553
"1002879","2021-06-29 18:05:08",1624989908,52,-105,"barber",201591,"ZcTag113_DUML",-74.6956633,35.545615,144.809808674706,2.59878643218687,-5.17400002479553
"1002879","2021-06-29 18:05:08",1624989908,52,-105,"barber",201591,"ZcTag113_DUML",-74.6956633,35.545615,144.809808674706,2.59878643218687,-5.17400002479553
"1002813","2021-06-29 18:05:09",1624989909,49,-112,"barber",201585,"ZcTag112_DUML",-74.6956633,35.545615,144.809808674706,2.59878643218687,-6.17400002479553
"1002813","2021-06-29 18:05:09",1624989909,49,-112,"barber",201585,"ZcTag112_DUML",-74.6956633,35.545615,144.809808674706,2.59878643218687,-6.17400002479553
"1002813","2021-06-29 18:05:09",1624989909,49,-112,"barber",201585,"ZcTag112_DUML",-74.6956633,35.545615,144.809808674706,2.59878643218687,-6.17400002479553
"1002879","2021-06-29 18:05:22",1624989922,48,-106,"barber",201591,"ZcTag113_DUML",-74.6955383,35.5454633,152.481699016804,3.04366816540306,5.94600009918213
"1002879","2021-06-29 18:05:22",1624989922,48,-106,"barber",201591,"ZcTag113_DUML",-74.6955383,35.5454633,152.481699016804,3.04366816540306,5.94600009918213
"1002879","2021-06-29 18:05:22",1624989922,48,-106,"barber",201591,"ZcTag113_DUML",-74.6955383,35.5454633,152.481699016804,3.04366816540306,5.94600009918213
"1002813","2021-06-29 18:05:25",1624989925,47,-107,"barber",201585,"ZcTag112_DUML",-74.6955383,35.5454633,152.481699016804,3.04366816540306,2.94600009918213
"1002813","2021-06-29 18:05:25",1624989925,47,-107,"barber",201585,"ZcTag112_DUML",-74.6955383,35.5454633,152.481699016804,3.04366816540306,2.94600009918213
"1002813","2021-06-29 18:05:25",1624989925,47,-107,"barber",201585,"ZcTag112_DUML",-74.6955383,35.5454633,152.481699016804,3.04366816540306,2.94600009918213
"1002879","2021-06-29 18:05:54",1624989954,64,-108,"barber",201591,"ZcTag113_DUML",-74.69541,35.5453083,150.777847136657,2.3630900801473,3.75300002098083
"1002879","2021-06-29 18:05:54",1624989954,64,-108,"barber",201591,"ZcTag113_DUML",-74.69541,35.5453083,150.777847136657,2.3630900801473,3.75300002098083
"1002879","2021-06-29 18:05:54",1624989954,64,-108,"barber",201591,"ZcTag113_DUML",-74.69541,35.5453083,150.777847136657,2.3630900801473,3.75300002098083
"1002813","2021-06-29 18:05:59",1624989959,67,-115,"barber",201585,"ZcTag112_DUML",-74.69541,35.5453083,150.777847136657,2.3630900801473,-1.24699997901917
"1002813","2021-06-29 18:05:59",1624989959,67,-115,"barber",201585,"ZcTag112_DUML",-74.69541,35.5453083,150.777847136657,2.3630900801473,-1.24699997901917
"1002813","2021-06-29 18:05:59",1624989959,67,-115,"barber",201585,"ZcTag112_DUML",-74.69541,35.5453083,150.777847136657,2.3630900801473,-1.24699997901917
"1002879","2021-06-29 18:06:10",1624989970,64,-106,"barber",201591,"ZcTag113_DUML",-74.69535,35.54523,148.056792453291,2.30754420084632,3.75999999046326
"1002879","2021-06-29 18:06:10",1624989970,64,-106,"barber",201591,"ZcTag113_DUML",-74.69535,35.54523,148.056792453291,2.30754420084632,3.75999999046326
"1002879","2021-06-29 18:06:10",1624989970,64,-106,"barber",201591,"ZcTag113_DUML",-74.69535,35.54523,148.056792453291,2.30754420084632,3.75999999046326
"1002879","2021-06-29 18:06:29",1624989989,28,-106,"barber",201591,"ZcTag113_DUML",-74.695275,35.5451633,137.54436878006,2.41307016171244,-0.243000030517578
"1002879","2021-06-29 18:06:29",1624989989,28,-106,"barber",201591,"ZcTag113_DUML",-74.695275,35.5451633,137.54436878006,2.41307016171244,-0.243000030517578
"1002879","2021-06-29 18:06:29",1624989989,28,-106,"barber",201591,"ZcTag113_DUML",-74.695275,35.5451633,137.54436878006,2.41307016171244,-0.243000030517578
"1002813","2021-06-29 18:06:33",1624989993,23,-111,"barber",201585,"ZcTag112_DUML",-74.695275,35.5451633,137.54436878006,2.41307016171244,-4.24300003051758
"1002813","2021-06-29 18:06:33",1624989993,23,-111,"barber",201585,"ZcTag112_DUML",-74.695275,35.5451633,137.54436878006,2.41307016171244,-4.24300003051758
"1002813","2021-06-29 18:06:33",1624989993,23,-111,"barber",201585,"ZcTag112_DUML",-74.695275,35.5451633,137.54436878006,2.41307016171244,-4.24300003051758
"1002879","2021-06-29 18:06:46",1624990006,20,-107,"barber",201591,"ZcTag113_DUML",-74.6952,35.5450933,138.918831570868,2.28665524920262,-0.986000061035156
"1002879","2021-06-29 18:06:46",1624990006,20,-107,"barber",201591,"ZcTag113_DUML",-74.6952,35.5450933,138.918831570868,2.28665524920262,-0.986000061035156
"1002879","2021-06-29 18:06:46",1624990006,20,-107,"barber",201591,"ZcTag113_DUML",-74.6952,35.5450933,138.918831570868,2.28665524920262,-0.986000061035156
"1002813","2021-06-29 18:06:49",1624990009,24,-112,"barber",201585,"ZcTag112_DUML",-74.6952,35.5450933,138.918831570868,2.28665524920262,-3.98600006103516
"1002813","2021-06-29 18:06:49",1624990009,24,-112,"barber",201585,"ZcTag112_DUML",-74.6952,35.5450933,138.918831570868,2.28665524920262,-3.98600006103516
"1002813","2021-06-29 18:06:49",1624990009,24,-112,"barber",201585,"ZcTag112_DUML",-74.6952,35.5450933,138.918831570868,2.28665524920262,-3.98600006103516
"1002879","2021-06-29 18:26:00",1624991160,26,-103,"barber",201591,"ZcTag113_DUML",-74.7035,35.542,280.337249346692,5.84369857207557,1.48799991607666
"1002879","2021-06-29 18:26:00",1624991160,26,-103,"barber",201591,"ZcTag113_DUML",-74.7035,35.542,280.337249346692,5.84369857207557,1.48799991607666
"1002879","2021-06-29 18:26:00",1624991160,26,-103,"barber",201591,"ZcTag113_DUML",-74.7035,35.542,280.337249346692,5.84369857207557,1.48799991607666
"1002813","2021-06-29 18:26:09",1624991169,358,-111,"barber",201585,"ZcTag112_DUML",-74.70362,35.5420367,290.599268678761,5.6857671262372,-0.167999982833862
"1002813","2021-06-29 18:26:09",1624991169,358,-111,"barber",201585,"ZcTag112_DUML",-74.70362,35.5420367,290.599268678761,5.6857671262372,-0.167999982833862
"1002813","2021-06-29 18:26:09",1624991169,358,-111,"barber",201585,"ZcTag112_DUML",-74.70362,35.5420367,290.599268678761,5.6857671262372,-0.167999982833862
"1002879","2021-06-29 18:26:17",1624991177,27,-99,"barber",201591,"ZcTag113_DUML",-74.70373,35.542065,287.545976933236,5.83684482040275,-1.73000001907349
"1002879","2021-06-29 18:26:17",1624991177,27,-99,"barber",201591,"ZcTag113_DUML",-74.70373,35.542065,287.545976933236,5.83684482040275,-1.73000001907349
"1002879","2021-06-29 18:26:17",1624991177,27,-99,"barber",201591,"ZcTag113_DUML",-74.70373,35.542065,287.545976933236,5.83684482040275,-1.73000001907349
"1002813","2021-06-29 18:26:31",1624991191,12,-94,"barber",201585,"ZcTag112_DUML",-74.7040067,35.5420067,240.659954957665,6.00478933197132,0.450999975204468
"1002813","2021-06-29 18:26:31",1624991191,12,-94,"barber",201585,"ZcTag112_DUML",-74.7040067,35.5420067,240.659954957665,6.00478933197132,0.450999975204468
"1002813","2021-06-29 18:26:31",1624991191,12,-94,"barber",201585,"ZcTag112_DUML",-74.7040067,35.5420067,240.659954957665,6.00478933197132,0.450999975204468
"1002879","2021-06-29 18:26:33",1624991193,30,-95,"barber",201591,"ZcTag113_DUML",-74.7040067,35.5420067,240.659954957665,6.00478933197132,-1.54900002479553
"1002879","2021-06-29 18:26:33",1624991193,30,-95,"barber",201591,"ZcTag113_DUML",-74.7040067,35.5420067,240.659954957665,6.00478933197132,-1.54900002479553
"1002879","2021-06-29 18:26:33",1624991193,30,-95,"barber",201591,"ZcTag113_DUML",-74.7040067,35.5420067,240.659954957665,6.00478933197132,-1.54900002479553
"1002813","2021-06-29 18:26:46",1624991206,8,-96,"barber",201585,"ZcTag112_DUML",-74.7043617,35.5418067,235.21977819975,16.4955871105979,-1.33100008964539
"1002813","2021-06-29 18:26:46",1624991206,8,-96,"barber",201585,"ZcTag112_DUML",-74.7043617,35.5418067,235.21977819975,16.4955871105979,-1.33100008964539
"1002813","2021-06-29 18:26:46",1624991206,8,-96,"barber",201585,"ZcTag112_DUML",-74.7043617,35.5418067,235.21977819975,16.4955871105979,-1.33100008964539
"1002879","2021-06-29 18:26:54",1624991214,37,-94,"barber",201591,"ZcTag113_DUML",-74.7048,35.5414517,223.325090356144,28.5303440946729,-0.924000024795532
"1002879","2021-06-29 18:26:54",1624991214,37,-94,"barber",201591,"ZcTag113_DUML",-74.7048,35.5414517,223.325090356144,28.5303440946729,-0.924000024795532
"1002879","2021-06-29 18:26:54",1624991214,37,-94,"barber",201591,"ZcTag113_DUML",-74.7048,35.5414517,223.325090356144,28.5303440946729,-0.924000024795532
"1002813","2021-06-29 18:27:23",1624991243,10,-87,"barber",201585,"ZcTag112_DUML",-74.7073367,35.5400333,231.424333476546,34.2363697176009,-0.926000118255615
"1002813","2021-06-29 18:27:23",1624991243,10,-87,"barber",201585,"ZcTag112_DUML",-74.7073367,35.5400333,231.424333476546,34.2363697176009,-0.926000118255615
"1002813","2021-06-29 18:27:23",1624991243,10,-87,"barber",201585,"ZcTag112_DUML",-74.7073367,35.5400333,231.424333476546,34.2363697176009,-0.926000118255615
"1002813","2021-06-29 18:45:36",1624992336,100,0,"barber",201585,"ZcTag112_DUML",-74.7194767,35.53231,316.950606851599,12.3111786421164,-0.729000091552734
"1002813","2021-06-29 18:45:36",1624992336,100,0,"barber",201585,"ZcTag112_DUML",-74.7194767,35.53231,316.950606851599,12.3111786421164,-0.729000091552734
"1002813","2021-06-29 18:45:36",1624992336,100,0,"barber",201585,"ZcTag112_DUML",-74.7194767,35.53231,316.950606851599,12.3111786421164,-0.729000091552734
"1002879","2021-06-29 18:45:42",1624992342,110,-79,"barber",201591,"ZcTag113_DUML",-74.7196417,35.5324517,305.208233771203,11.4121810701733,0.132999897003174
"1002879","2021-06-29 18:45:42",1624992342,110,-79,"barber",201591,"ZcTag113_DUML",-74.7196417,35.5324517,305.208233771203,11.4121810701733,0.132999897003174
"1002879","2021-06-29 18:45:42",1624992342,110,-79,"barber",201591,"ZcTag113_DUML",-74.7196417,35.5324517,305.208233771203,11.4121810701733,0.132999897003174
"1002813","2021-06-29 18:45:52",1624992352,111,-81,"barber",201585,"ZcTag112_DUML",-74.71998,35.532505,277.334419519875,9.11265863439538,1.58999991416931
"1002813","2021-06-29 18:45:52",1624992352,111,-81,"barber",201585,"ZcTag112_DUML",-74.71998,35.532505,277.334419519875,9.11265863439538,1.58999991416931
"1002813","2021-06-29 18:45:52",1624992352,111,-81,"barber",201585,"ZcTag112_DUML",-74.71998,35.532505,277.334419519875,9.11265863439538,1.58999991416931
"1002813","2021-06-29 18:46:07",1624992367,51,-83,"barber",201585,"ZcTag112_DUML",-74.72029,35.532635,315.143976065692,6.73432036975205,2.24499988555908
"1002813","2021-06-29 18:46:07",1624992367,51,-83,"barber",201585,"ZcTag112_DUML",-74.72029,35.532635,315.143976065692,6.73432036975205,2.24499988555908
"1002813","2021-06-29 18:46:07",1624992367,51,-83,"barber",201585,"ZcTag112_DUML",-74.72029,35.532635,315.143976065692,6.73432036975205,2.24499988555908
"1002879","2021-06-29 18:46:17",1624992377,356,-87,"barber",201591,"ZcTag113_DUML",-74.72036,35.5327183,325.633659222469,6.24560167227634,-1.28699994087219
"1002879","2021-06-29 18:46:17",1624992377,356,-87,"barber",201591,"ZcTag113_DUML",-74.72036,35.5327183,325.633659222469,6.24560167227634,-1.28699994087219
"1002879","2021-06-29 18:46:17",1624992377,356,-87,"barber",201591,"ZcTag113_DUML",-74.72036,35.5327183,325.633659222469,6.24560167227634,-1.28699994087219
"1002813","2021-06-29 18:46:24",1624992384,315,-84,"barber",201585,"ZcTag112_DUML",-74.7204217,35.5328,328.426348775877,6.00268950173775,-1.89199995994568
"1002813","2021-06-29 18:46:24",1624992384,315,-84,"barber",201585,"ZcTag112_DUML",-74.7204217,35.5328,328.426348775877,6.00268950173775,-1.89199995994568
"1002813","2021-06-29 18:46:24",1624992384,315,-84,"barber",201585,"ZcTag112_DUML",-74.7204217,35.5328,328.426348775877,6.00268950173775,-1.89199995994568
"1002813","2021-06-29 18:46:39",1624992399,279,-92,"barber",201585,"ZcTag112_DUML",-74.7205833,35.53305,338.283909430607,7.17152371202994,0.927000045776367
"1002813","2021-06-29 18:46:39",1624992399,279,-92,"barber",201585,"ZcTag112_DUML",-74.7205833,35.53305,338.283909430607,7.17152371202994,0.927000045776367
"1002813","2021-06-29 18:46:39",1624992399,279,-92,"barber",201585,"ZcTag112_DUML",-74.7205833,35.53305,338.283909430607,7.17152371202994,0.927000045776367
"1002879","2021-06-29 18:46:50",1624992410,326,-81,"barber",201591,"ZcTag113_DUML",-74.7205633,35.5332633,17.1799522857027,7.64690652620749,1.08800005912781
"1002879","2021-06-29 18:46:50",1624992410,326,-81,"barber",201591,"ZcTag113_DUML",-74.7205633,35.5332633,17.1799522857027,7.64690652620749,1.08800005912781
"1002879","2021-06-29 18:46:50",1624992410,326,-81,"barber",201591,"ZcTag113_DUML",-74.7205633,35.5332633,17.1799522857027,7.64690652620749,1.08800005912781
"1002813","2021-06-29 18:46:54",1624992414,302,-88,"barber",201585,"ZcTag112_DUML",-74.7205633,35.5332633,17.1799522857027,7.64690652620749,-2.91199994087219
"1002813","2021-06-29 18:46:54",1624992414,302,-88,"barber",201585,"ZcTag112_DUML",-74.7205633,35.5332633,17.1799522857027,7.64690652620749,-2.91199994087219
"1002813","2021-06-29 18:46:54",1624992414,302,-88,"barber",201585,"ZcTag112_DUML",-74.7205633,35.5332633,17.1799522857027,7.64690652620749,-2.91199994087219
"1002879","2021-06-29 18:47:06",1624992426,359,-82,"barber",201591,"ZcTag113_DUML",-74.72035,35.5334317,54.5532057064949,5.51890815236684,1.66199994087219
"1002879","2021-06-29 18:47:06",1624992426,359,-82,"barber",201591,"ZcTag113_DUML",-74.72035,35.5334317,54.5532057064949,5.51890815236684,1.66199994087219
"1002879","2021-06-29 18:47:06",1624992426,359,-82,"barber",201591,"ZcTag113_DUML",-74.72035,35.5334317,54.5532057064949,5.51890815236684,1.66199994087219
"1002813","2021-06-29 18:47:13",1624992433,347,-83,"barber",201585,"ZcTag112_DUML",-74.720205,35.53349,63.7069922641955,8.66821582819557,0.740000009536743
"1002813","2021-06-29 18:47:13",1624992433,347,-83,"barber",201585,"ZcTag112_DUML",-74.720205,35.53349,63.7069922641955,8.66821582819557,0.740000009536743
"1002813","2021-06-29 18:47:13",1624992433,347,-83,"barber",201585,"ZcTag112_DUML",-74.720205,35.53349,63.7069922641955,8.66821582819557,0.740000009536743
"1002879","2021-06-29 18:47:26",1624992446,334,-78,"barber",201591,"ZcTag113_DUML",-74.71971,35.53366,68.9410449689324,15.9603040764512,0.26200008392334
"1002879","2021-06-29 18:47:26",1624992446,334,-78,"barber",201591,"ZcTag113_DUML",-74.71971,35.53366,68.9410449689324,15.9603040764512,0.26200008392334
"1002879","2021-06-29 18:47:26",1624992446,334,-78,"barber",201591,"ZcTag113_DUML",-74.71971,35.53366,68.9410449689324,15.9603040764512,0.26200008392334
"0FFF7C7","2021-06-29 18:55:10",1624992910,176,-103,"barber",201580,"ZcTag114_DUML",-74.715155,35.53873,46.200720341015,5.93329045218391,-2.72099995613098
"0FFF7C7","2021-06-29 18:55:10",1624992910,176,-103,"barber",201580,"ZcTag114_DUML",-74.715155,35.53873,46.200720341015,5.93329045218391,-2.72099995613098
"0FFF7C7","2021-06-29 18:55:10",1624992910,176,-103,"barber",201580,"ZcTag114_DUML",-74.715155,35.53873,46.200720341015,5.93329045218391,-2.72099995613098
"1002879","2021-06-29 19:07:33",1624993653,293,-95,"barber",201591,"ZcTag113_DUML",-74.7208383,35.530485,228.294331756296,1.81260082090828,3.0460000038147
"1002879","2021-06-29 19:07:33",1624993653,293,-95,"barber",201591,"ZcTag113_DUML",-74.7208383,35.530485,228.294331756296,1.81260082090828,3.0460000038147
"1002879","2021-06-29 19:07:33",1624993653,293,-95,"barber",201591,"ZcTag113_DUML",-74.7208383,35.530485,228.294331756296,1.81260082090828,3.0460000038147
"1002813","2021-06-29 19:07:37",1624993657,337,-90,"barber",201585,"ZcTag112_DUML",-74.7208383,35.530485,228.294331756296,1.81260082090828,-0.953999996185303
"1002813","2021-06-29 19:07:37",1624993657,337,-90,"barber",201585,"ZcTag112_DUML",-74.7208383,35.530485,228.294331756296,1.81260082090828,-0.953999996185303
"1002813","2021-06-29 19:07:37",1624993657,337,-90,"barber",201585,"ZcTag112_DUML",-74.7208383,35.530485,228.294331756296,1.81260082090828,-0.953999996185303
"1002879","2021-06-29 19:07:48",1624993668,330,-86,"barber",201591,"ZcTag113_DUML",-74.7208383,35.530485,0,0,-8.80599999427795
"1002879","2021-06-29 19:07:48",1624993668,330,-86,"barber",201591,"ZcTag113_DUML",-74.7208383,35.530485,0,0,-8.80599999427795
"1002879","2021-06-29 19:07:48",1624993668,330,-86,"barber",201591,"ZcTag113_DUML",-74.7208383,35.530485,0,0,-8.80599999427795
"1002813","2021-06-29 19:07:52",1624993672,337,-83,"barber",201585,"ZcTag112_DUML",-74.7208383,35.530485,0,0,-12.805999994278
"1002813","2021-06-29 19:07:52",1624993672,337,-83,"barber",201585,"ZcTag112_DUML",-74.7208383,35.530485,0,0,-12.805999994278
"1002813","2021-06-29 19:07:52",1624993672,337,-83,"barber",201585,"ZcTag112_DUML",-74.7208383,35.530485,0,0,-12.805999994278
"1002879","2021-06-29 19:08:06",1624993686,332,-81,"barber",201591,"ZcTag113_DUML",-74.7210233,35.5303533,228.821678658729,2.00099575873773,13.210000038147
"1002879","2021-06-29 19:08:06",1624993686,332,-81,"barber",201591,"ZcTag113_DUML",-74.7210233,35.5303533,228.821678658729,2.00099575873773,13.210000038147
