"DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange","Date","original"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","13:45:00",NA,NA,NA,392,60.5,NA,NA,NA,NA,1659707100,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","13:50:00",NA,NA,NA,505,62,NA,NA,NA,NA,1659707400,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","13:55:00",NA,NA,NA,617,63,NA,NA,NA,NA,1659707700,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","14:00:00",NA,NA,NA,505,62,NA,NA,NA,NA,1659708000,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","14:05:00",NA,NA,NA,392,60.5,NA,NA,NA,NA,1659708300,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","14:10:00",NA,NA,NA,14,14.5,NA,NA,NA,NA,1659708600,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","14:15:00",NA,NA,NA,252,31.5,NA,NA,NA,NA,1659708900,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","14:20:00",NA,NA,NA,392,60.5,NA,NA,NA,NA,1659709200,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","14:25:00",NA,NA,NA,392,60.5,NA,NA,NA,NA,1659709500,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","14:30:00",NA,NA,NA,196,30.5,NA,NA,NA,NA,1659709800,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","14:35:00",NA,NA,NA,98,15.5,NA,NA,NA,NA,1659710100,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","14:40:00",NA,NA,NA,252,31.5,NA,NA,NA,NA,1659710400,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","14:45:00",NA,NA,NA,14,14.5,NA,NA,NA,NA,1659710700,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","14:50:00",NA,NA,NA,308,31.5,NA,NA,NA,NA,1659711000,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","14:55:00",NA,NA,NA,308,31.5,NA,NA,NA,NA,1659711300,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","15:00:00",NA,NA,NA,14,14.5,NA,NA,NA,NA,1659711600,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","15:05:00",NA,NA,NA,308,31.5,NA,NA,NA,NA,1659711900,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","15:10:00",NA,NA,NA,897,122,NA,NA,NA,NA,1659712200,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","15:15:00",NA,NA,NA,1345,127,NA,NA,NA,NA,1659712500,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","15:20:00",NA,NA,NA,1569,129.5,NA,NA,NA,NA,1659712800,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","15:25:00",NA,NA,NA,1569,129.5,NA,NA,NA,NA,1659713100,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","15:30:00",NA,NA,NA,1569,129.5,NA,NA,NA,NA,1659713400,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","15:35:00",NA,NA,NA,1345,127,NA,NA,NA,NA,1659713700,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","15:40:00",NA,NA,NA,897,122,NA,NA,NA,NA,1659714000,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","15:45:00",NA,NA,NA,728,64.5,NA,NA,NA,NA,1659714300,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","15:50:00",NA,NA,NA,392,60.5,NA,NA,NA,NA,1659714600,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","15:55:00",NA,NA,NA,308,31.5,NA,NA,NA,NA,1659714900,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","16:00:00",NA,NA,NA,14,14,NA,NA,NA,NA,1659715200,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","16:05:00",NA,NA,NA,192,29.5,NA,NA,NA,NA,1659715500,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","16:10:00",NA,NA,NA,247,30.5,NA,NA,NA,NA,1659715800,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","16:15:00",NA,NA,NA,302,30.5,NA,NA,NA,NA,1659716100,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","16:20:00",NA,NA,NA,192,29.5,NA,NA,NA,NA,1659716400,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","16:25:00",NA,NA,NA,14,14,NA,NA,NA,NA,1659716700,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","16:30:00",NA,NA,NA,192,29.5,NA,NA,NA,NA,1659717000,"portal"
"ZcTag134_DUML",220741,1,"Transmission","Mk10","05-Aug-2022","16:35:00",NA,NA,NA,247,30.5,NA,NA,NA,NA,1659717300,"portal"
