"DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange","Date","original"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","16:30:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660753800,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","16:35:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660754100,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","16:40:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660754400,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","16:45:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660754700,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","16:50:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660755000,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","16:55:00",NA,NA,NA,1057,118,NA,NA,NA,NA,1660755300,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","17:00:00",NA,NA,NA,846,116,NA,NA,NA,NA,1660755600,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","17:05:00",NA,NA,NA,581,59.5,NA,NA,NA,NA,1660755900,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","17:10:00",NA,NA,NA,370,57.5,NA,NA,NA,NA,1660756200,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","17:15:00",NA,NA,NA,13,13.5,NA,NA,NA,NA,1660756500,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","17:20:00",NA,NA,NA,238,30,NA,NA,NA,NA,1660756800,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","17:25:00",NA,NA,NA,291,30,NA,NA,NA,NA,1660757100,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","17:30:00",NA,NA,NA,185,29,NA,NA,NA,NA,1660757400,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","17:35:00",NA,NA,NA,13,13.5,NA,NA,NA,NA,1660757700,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","17:40:00",NA,NA,NA,13,13.5,NA,NA,NA,NA,1660758000,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","17:45:00",NA,NA,NA,13,13.5,NA,NA,NA,NA,1660758300,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","17:50:00",NA,NA,NA,13,13.5,NA,NA,NA,NA,1660758600,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","17:55:00",NA,NA,NA,13,13.5,NA,NA,NA,NA,1660758900,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","18:00:00",NA,NA,NA,13,13.5,NA,NA,NA,NA,1660759200,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","18:05:00",NA,NA,NA,13,13.5,NA,NA,NA,NA,1660759500,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","18:10:00",NA,NA,NA,291,30,NA,NA,NA,NA,1660759800,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","18:15:00",NA,NA,NA,476,59,NA,NA,NA,NA,1660760100,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","18:20:00",NA,NA,NA,476,59,NA,NA,NA,NA,1660760400,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","18:25:00",NA,NA,NA,581,59.5,NA,NA,NA,NA,1660760700,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","18:30:00",NA,NA,NA,476,59,NA,NA,NA,NA,1660761000,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","18:35:00",NA,NA,NA,132,28.5,NA,NA,NA,NA,1660761300,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","18:40:00",NA,NA,NA,132,28.5,NA,NA,NA,NA,1660761600,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","18:45:00",NA,NA,NA,291,30,NA,NA,NA,NA,1660761900,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","18:50:00",NA,NA,NA,291,30,NA,NA,NA,NA,1660762200,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","18:55:00",NA,NA,NA,238,30,NA,NA,NA,NA,1660762500,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","19:00:00",NA,NA,NA,13,13.5,NA,NA,NA,NA,1660762800,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","19:05:00",NA,NA,NA,238,30,NA,NA,NA,NA,1660763100,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","19:10:00",NA,NA,NA,846,116,NA,NA,NA,NA,1660763400,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","19:15:00",NA,NA,NA,1057,118,NA,NA,NA,NA,1660763700,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","19:20:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660764000,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","19:25:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660764300,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","19:30:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660764600,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","19:35:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660764900,"portal"
