"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag089_DUML",180768,"Mk10",1559519078,"Argos","A",44.1414,-33.5153,2344,28393,193,92,NA,NA,NA,NA,NA,"Speed to avg loc 89 x median","23:44:38 02-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559522928,"Argos","0",43.2546,-115.9695,2590,12794,524,67,NA,NA,NA,NA,NA,"Speed to avg loc 88 x median","00:48:48 03-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559528832,"Argos","B",43.2155,-116.0356,3070,5317,1772,78,NA,NA,NA,NA,NA,"Speed to avg loc 88 x median","02:27:12 03-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559555953,"Argos","Z",50.2433,-62.5971,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Speed to avg loc 47 x median","09:59:13 03-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559562748,"Argos","Z",38.4281,-130.5029,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Speed to avg loc 119 x median","11:52:28 03-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559569382,"Argos","A",34.5793,-67.4282,21539,199845,2321,157,NA,NA,NA,NA,NA,"","13:43:02 03-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559571739,"Argos","Z",34.4665,-67.4038,21979,107858,4478,157,NA,NA,NA,NA,NA,"Lon > 4 deviations from mean","14:22:19 03-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559577527,"Argos","0",41.1186,-104.0219,21672,563150,834,83,NA,NA,NA,NA,NA,"Speed to avg loc 63 x median","15:58:47 03-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559603540,"Argos","A",35.4285,-75.3433,1929,31021,119,90,NA,NA,NA,NA,NA,"","23:12:20 03-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559609328,"Argos","0",35.4611,-75.1392,7684,156609,377,93,NA,NA,NA,NA,NA,"","00:48:48 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559609503,"Argos","B",35.4286,-75.0065,5481,17801,1687,94,NA,NA,NA,NA,NA,"","00:51:43 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559610539,"Argos","0",35.4256,-74.9348,4103,108599,155,77,NA,NA,NA,NA,NA,"","01:08:59 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559615952,"Argos","A",35.6232,-74.7258,5049,27702,920,99,NA,NA,NA,NA,NA,"","02:39:12 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559617864,"Argos","B",35.4147,-74.6246,1292,5459,305,78,NA,NA,NA,NA,NA,"","03:11:04 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559647786,"Argos","0",35.2063,-74.847,7172,71058,723,108,NA,NA,NA,NA,NA,"","11:29:46 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559647812,"Argos","0",35.6368,-75.8546,32078,258721,3977,102,NA,NA,NA,NA,NA,"","11:30:12 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559647821,"Argos","0",35.2491,-74.914,2220,4620,1066,140,NA,NA,NA,NA,NA,"","11:30:21 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559655737,"Argos","0",35.0423,-75.1583,10111,44540,2295,128,NA,NA,NA,NA,NA,"","13:42:17 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559658760,"Argos","B",35.032,-75.1756,11514,22111,5995,124,NA,NA,NA,NA,NA,"","14:32:40 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559662308,"Argos","A",35.1172,-73.9897,8819,123152,631,155,NA,NA,NA,NA,NA,"","15:31:48 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559682205,"Argos","B",38.7851,-64.3787,34103,621379,1871,5,NA,NA,NA,NA,NA,"Speed to avg loc 25 x median","21:03:25 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559688268,"Argos","0",35.7617,-78.2365,18130,67562,4865,102,NA,NA,NA,NA,NA,"","22:44:28 04-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559696508,"Argos","Z",35.1679,-76.291,56038,370079,8485,87,NA,NA,NA,NA,NA,"","01:01:48 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559697787,"Argos","Z",35.8914,-77.3854,23484,42915,12850,108,NA,NA,NA,NA,NA,"","01:23:07 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559701126,"Argos","0",35.6122,-74.5077,19902,601775,658,110,NA,NA,NA,NA,NA,"","02:18:46 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559702260,"Argos","B",35.6449,-74.5949,4647,25270,854,109,NA,NA,NA,NA,NA,"","02:37:40 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559703423,"Argos","0",35.4944,-74.7303,7392,52220,1046,68,NA,NA,NA,NA,NA,"","02:57:03 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559732666,"Argos","B",35.531,-74.6805,33183,41550,26501,92,NA,NA,NA,NA,NA,"","11:04:26 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559732709,"Argos","0",35.5931,-74.7145,8341,71609,971,111,NA,NA,NA,NA,NA,"","11:05:09 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559741535,"Argos","0",35.7262,-74.7577,11378,73877,1752,121,NA,NA,NA,NA,NA,"","13:32:15 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559741543,"Argos","B",35.71,-74.7361,16421,89500,3012,121,NA,NA,NA,NA,NA,"","13:32:23 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559744879,"Argos","B",35.7294,-74.7439,21773,37469,12652,115,NA,NA,NA,NA,NA,"","14:27:59 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559768247,"Argos","0",35.3717,-74.7524,1598,6085,419,63,NA,NA,NA,NA,NA,"","20:57:27 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559774096,"Argos","B",35.3637,-74.757,15816,19394,12897,83,NA,NA,NA,NA,NA,"","22:34:56 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559776621,"Argos","0",35.3702,-74.7663,3958,32634,480,105,NA,NA,NA,NA,NA,"","23:17:01 05-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559779212,"Argos","0",35.3033,-74.6363,11397,47794,2717,61,NA,NA,NA,NA,NA,"","00:00:12 06-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559784727,"Argos","B",35.5458,-75.0232,18992,81197,4442,49,NA,NA,NA,NA,NA,"","01:32:07 06-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559785863,"Argos","0",35.4312,-74.7514,3976,51211,308,85,NA,NA,NA,NA,NA,"","01:51:03 06-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559788244,"Argos","A",35.4567,-74.8364,9173,11428,7362,57,NA,NA,NA,NA,NA,"","02:30:44 06-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559788260,"Argos","1",35.5055,-74.8544,501,775,324,121,NA,NA,NA,NA,NA,"","02:31:00 06-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559810898,"Argos","B",35.5615,-75.2343,9246,14277,5987,83,NA,NA,NA,NA,NA,"","08:48:18 06-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559816650,"Argos","A",35.1368,-75.3513,19290,93244,3990,87,NA,NA,NA,NA,NA,"","10:24:10 06-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559817885,"Argos","B",35.1364,-75.11,18697,64819,5393,87,NA,NA,NA,NA,NA,"","10:44:45 06-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559819322,"Argos","B",35.1421,-75.0193,14838,37966,5798,87,NA,NA,NA,NA,NA,"","11:08:42 06-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559823802,"Argos","Z",35.439,-74.7947,22941,632963,831,102,NA,NA,NA,NA,NA,"","12:23:22 06-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559832656,"Argos","A",35.4279,-74.3906,22921,216891,2422,116,NA,NA,NA,NA,NA,"","14:50:56 06-Jun-2019"
"ZcTag089_DUML",180768,"Mk10",1559832670,"Argos","0",35.5777,-74.6514,23801,155925,3633,110,NA,NA,NA,NA,NA,"","14:51:10 06-Jun-2019"
