"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag135_DUML",220739,"Mk10",1659734128,"Argos","0",35.4931,-74.6656,2203,5403,898,153,NA,NA,NA,NA,NA,"","21:15:28 05-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659744401,"Argos","B",35.5172,-74.6682,3723,4525,3062,117,NA,NA,NA,NA,NA,"","00:06:41 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659746085,"Argos","B",35.5508,-74.6508,3142,5097,1936,116,NA,NA,NA,NA,NA,"","00:34:45 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659746113,"Argos","B",35.5319,-74.592,3537,4737,2641,80,NA,NA,NA,NA,NA,"","00:35:13 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659747224,"Argos","0",35.5992,-74.6655,7927,52618,1194,69,NA,NA,NA,NA,NA,"","00:53:44 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659753234,"Argos","A",35.5882,-74.6872,5164,23761,1122,104,NA,NA,NA,NA,NA,"","02:33:54 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659756278,"Argos","B",35.5936,-74.6917,4603,10470,2023,102,NA,NA,NA,NA,NA,"","03:24:38 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659756315,"Argos","B",35.5932,-74.6882,2862,5478,1495,99,NA,NA,NA,NA,NA,"","03:25:15 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659774728,"Argos","0",35.6602,-74.4933,14295,47436,4307,138,NA,NA,NA,NA,NA,"","08:32:08 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659800734,"Argos","B",35.6741,-74.5497,10868,31438,3757,98,NA,NA,NA,NA,NA,"","15:45:34 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659800770,"Argos","A",35.6738,-74.5957,4858,21584,1093,117,NA,NA,NA,NA,NA,"","15:46:10 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659825028,"Argos","A",35.6386,-74.6361,6027,15291,2375,121,NA,NA,NA,NA,NA,"","22:30:28 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659825152,"Argos","B",35.6317,-74.6404,6813,17632,2632,122,NA,NA,NA,NA,NA,"","22:32:32 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659829147,"Argos","A",35.6437,-74.6325,2163,15734,297,76,NA,NA,NA,NA,NA,"","23:39:07 06-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659834978,"Argos","B",35.6003,-74.6892,6941,14793,3256,87,NA,NA,NA,NA,NA,"","01:16:18 07-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659838138,"Argos","B",35.6271,-74.7277,5720,15909,2056,77,NA,NA,NA,NA,NA,"","02:08:58 07-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659842390,"Argos","B",35.6346,-74.7511,11822,25582,5463,76,NA,NA,NA,NA,NA,"","03:19:50 07-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659867066,"Argos","B",35.6592,-74.7401,12407,24182,6365,91,NA,NA,NA,NA,NA,"","10:11:06 07-Aug-2022"
"ZcTag135_DUML",220739,"Mk10",1659870991,"Argos","0",35.6926,-74.8446,4409,55705,348,89,NA,NA,NA,NA,NA,"","11:16:31 07-Aug-2022"
