"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag080_DUML",174750,"Mk10",1533854315,"Argos","A",35.4774,-74.4549,5382,54482,531,110,NA,NA,NA,NA,NA,"","22:38:35 09-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1533855187,"Argos","Z",35.4055,-75.4176,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","22:53:07 09-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1533855187,"Argos","0",35.3106,-74.5571,1882,11526,307,5,NA,NA,NA,NA,NA,"","22:53:07 09-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1533859893,"Argos","B",35.4186,-74.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","00:11:33 10-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1533897181,"Argos","B",35.1325,-76.1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","10:33:01 10-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1533899465,"Argos","Z",35.7349,-75.2294,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","11:11:05 10-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1533917632,"Argos","A",35.7141,-74.9955,168959,NA,NA,NA,NA,NA,NA,NA,NA,"","16:13:52 10-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1533925909,"Argos","B",35.7411,-74.391,38858,NA,NA,NA,NA,NA,NA,NA,NA,"","18:31:49 10-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1533932168,"Argos","Z",33.3878,-77.5827,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lat > 4 deviations from mean","20:16:08 10-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1533938069,"Argos","A",35.8248,-74.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","21:54:29 10-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1533955892,"Argos","B",35.548,-74.7193,258617,NA,NA,NA,NA,NA,NA,NA,NA,"","02:51:32 11-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1533982782,"Argos","0",35.5729,-74.488,4484,104740,192,91,NA,NA,NA,NA,NA,"","10:19:42 11-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534083713,"Argos","A",35.5853,-74.8197,47384,NA,NA,NA,NA,NA,NA,NA,NA,"","14:21:53 12-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534124584,"Argos","B",35.5703,-75.3758,1611,44054,58,113,NA,NA,NA,NA,NA,"","01:43:04 13-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534154450,"Argos","B",35.8917,-74.1814,1353,24198,75,39,NA,NA,NA,NA,NA,"","10:00:50 13-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534159592,"Argos","B",34.68,-76.6277,4423,108946,179,40,NA,NA,NA,NA,NA,"Lon > 4 deviations from mean","11:26:32 13-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534160279,"Argos","B",35.2407,-74.9281,383,3819,38,92,NA,NA,NA,NA,NA,"","11:37:59 13-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534169244,"Argos","A",35.3257,-74.7773,1530,23301,100,103,NA,NA,NA,NA,NA,"","14:07:24 13-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534188943,"Argos","B",35.3114,-74.7019,742,14108,39,73,NA,NA,NA,NA,NA,"","19:35:43 13-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534206307,"Argos","A",35.1473,-74.3855,6995,160181,305,84,NA,NA,NA,NA,NA,"","00:25:07 14-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534207764,"Argos","2",35.3957,-74.8461,391,418,365,99,NA,NA,NA,NA,NA,"","00:49:24 14-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534210257,"Argos","B",35.4422,-74.8652,1745,21206,143,110,NA,NA,NA,NA,NA,"","01:30:57 14-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534213621,"Argos","B",35.5153,-74.639,872,7551,100,88,NA,NA,NA,NA,NA,"","02:27:01 14-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534255054,"Argos","Z",35.4361,-73.0599,76161,NA,NA,NA,NA,NA,NA,NA,NA,"Lon > 4 deviations from mean","13:57:34 14-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534285647,"Argos","B",35.4427,-74.9528,5482,41249,728,38,NA,NA,NA,NA,NA,"","22:27:27 14-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534335594,"Argos","Z",35.4333,-74.5575,37123,NA,NA,NA,NA,NA,NA,NA,NA,"","12:19:54 15-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534373566,"Argos","A",35.3806,-74.8083,177228,NA,NA,NA,NA,NA,NA,NA,NA,"","22:52:46 15-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534375657,"Argos","B",35.5741,-74.8577,62977,NA,NA,NA,NA,NA,NA,NA,NA,"","23:27:37 15-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534381497,"Argos","A",35.525,-74.8569,466,928,233,147,NA,NA,NA,NA,NA,"","01:04:57 16-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534381851,"Argos","B",35.4528,-74.7789,20725,194225,2211,54,NA,NA,NA,NA,NA,"","01:10:51 16-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534390164,"Argos","A",35.4414,-74.7923,433110,NA,NA,NA,NA,NA,NA,NA,NA,"","03:29:24 16-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534411445,"Argos","B",35.2359,-74.5094,172078,NA,NA,NA,NA,NA,NA,NA,NA,"","09:24:05 16-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534420714,"Argos","0",35.4422,-74.8093,4330,75555,248,99,NA,NA,NA,NA,NA,"","11:58:34 16-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534426491,"Argos","Z",34.9642,-68.8811,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Speed to avg loc 21 x median","13:34:51 16-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534432101,"Argos","0",35.5106,-74.8079,2955,33301,262,94,NA,NA,NA,NA,NA,"","15:08:21 16-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534432101,"Argos","0",35.6927,-74.8835,3919,42655,360,72,NA,NA,NA,NA,NA,"","15:08:21 16-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534458352,"Argos","B",35.7061,-74.8578,8562,254428,288,112,NA,NA,NA,NA,NA,"","22:25:52 16-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534464184,"Argos","A",35.3237,-74.3013,79285,NA,NA,NA,NA,NA,NA,NA,NA,"","00:03:04 17-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534467338,"Argos","A",35.571,-74.28,24589,950345,636,88,NA,NA,NA,NA,NA,"","00:55:38 17-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534475225,"Argos","A",35.4691,-74.8138,10284,80039,1321,137,NA,NA,NA,NA,NA,"","03:07:05 17-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534520010,"Argos","B",35.012,-74.9827,22197,748239,658,56,NA,NA,NA,NA,NA,"","15:33:30 17-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534546115,"Argos","0",35.471,-74.6968,16004,42206,6068,19,NA,NA,NA,NA,NA,"","22:48:35 17-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534552759,"Argos","Z",35.9815,-71.4336,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lon > 4 deviations from mean","00:39:19 18-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534554364,"Argos","A",35.3135,-74.854,19153,72508,5059,13,NA,NA,NA,NA,NA,"","01:06:04 18-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534560354,"Argos","A",35.3301,-74.8611,6126,70436,532,116,NA,NA,NA,NA,NA,"","02:45:54 18-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534582598,"Argos","A",35.43,-74.7625,7291,129636,410,83,NA,NA,NA,NA,NA,"","08:56:38 18-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534590391,"Argos","B",35.3675,-74.6689,1077,16167,71,93,NA,NA,NA,NA,NA,"","11:06:31 18-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534596070,"Argos","B",35.213,-74.5628,7771,150058,402,164,NA,NA,NA,NA,NA,"","12:41:10 18-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534602480,"Argos","B",35.3906,-74.6683,844,15684,45,98,NA,NA,NA,NA,NA,"","14:28:00 18-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534632532,"Argos","A",35.5804,-74.5405,5401,54034,539,74,NA,NA,NA,NA,NA,"","22:48:52 18-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534632989,"Argos","A",35.4005,-74.7649,399,449,354,29,NA,NA,NA,NA,NA,"","22:56:29 18-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534636988,"Argos","A",35.3341,-74.9062,1944,9245,408,149,NA,NA,NA,NA,NA,"","00:03:08 19-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534643297,"Argos","A",35.4633,-74.8241,283,1054,76,91,NA,NA,NA,NA,NA,"","01:48:17 19-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534673602,"Argos","B",35.4728,-74.8224,1908,22588,161,46,NA,NA,NA,NA,NA,"","10:13:22 19-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534679463,"Argos","B",35.6708,-74.8948,2217,54596,90,95,NA,NA,NA,NA,NA,"","11:51:03 19-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534715536,"Argos","B",35.4336,-74.6502,6233,190414,204,126,NA,NA,NA,NA,NA,"","21:52:16 19-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534723189,"Argos","Z",35.4648,-74.3493,67433,NA,NA,NA,NA,NA,NA,NA,NA,"","23:59:49 19-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534763730,"Argos","B",35.1357,-75.4756,95058,NA,NA,NA,NA,NA,NA,NA,NA,"","11:15:30 20-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534772606,"Argos","B",35.5202,-74.4209,64756,NA,NA,NA,NA,NA,NA,NA,NA,"","13:43:26 20-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534795222,"Argos","B",35.5609,-75.1099,166009,NA,NA,NA,NA,NA,NA,NA,NA,"","20:00:22 20-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534807878,"Argos","B",36.1101,-76.8567,376357,NA,NA,NA,NA,NA,NA,NA,NA,"","23:31:18 20-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534839349,"Argos","B",35.4179,-74.7302,61594,870963,4355,58,NA,NA,NA,NA,NA,"","08:15:49 21-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534845653,"Argos","B",35.4609,-74.8029,21149,389760,1147,105,NA,NA,NA,NA,NA,"","10:00:53 21-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534850894,"Argos","B",35.7081,-73.6498,43904,533736,3611,66,NA,NA,NA,NA,NA,"","11:28:14 21-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534857040,"Argos","B",35.3872,-74.9855,38759,749386,2004,112,NA,NA,NA,NA,NA,"","13:10:40 21-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534880610,"Argos","A",35.409,-74.8331,365,4303,31,75,NA,NA,NA,NA,NA,"","19:43:30 21-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534900861,"Argos","0",35.2857,-74.992,8201,196437,342,81,NA,NA,NA,NA,NA,"","01:21:01 22-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534940344,"Argos","B",35.1905,-74.4582,5048,114976,221,87,NA,NA,NA,NA,NA,"","12:19:04 22-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534972112,"Argos","B",34.2525,-76.2337,8799,97333,795,42,NA,NA,NA,NA,NA,"Lat > 4 deviations from mean","21:08:32 22-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534987167,"Argos","B",35.236,-75.0488,16984,451632,638,38,NA,NA,NA,NA,NA,"","01:19:27 23-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1534992271,"Argos","A",35.3795,-74.9709,12863,124740,1326,53,NA,NA,NA,NA,NA,"","02:44:31 23-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1535017220,"Argos","Z",35.4737,-75.0136,105563,NA,NA,NA,NA,NA,NA,NA,NA,"","09:40:20 23-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1535017346,"Argos","B",35.4431,-74.5926,13044,119722,1421,104,NA,NA,NA,NA,NA,"","09:42:26 23-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1535023409,"Argos","B",35.3943,-75.2627,6316,43682,913,66,NA,NA,NA,NA,NA,"","11:23:29 23-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1535026596,"Argos","Z",36.3708,-75.818,368758,NA,NA,NA,NA,NA,NA,NA,NA,"Lat > 4 deviations from mean","12:16:36 23-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1535032405,"Argos","A",35.1863,-74.1457,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","13:53:25 23-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1535034249,"Argos","A",35.4984,-74.7561,205,302,139,73,NA,NA,NA,NA,NA,"","14:24:09 23-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1535036514,"Argos","B",35.3515,-74.6493,8997,147546,548,121,NA,NA,NA,NA,NA,"","15:01:54 23-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1535058136,"Argos","1",33.8202,-82.1496,974,3563,266,82,NA,NA,NA,NA,NA,"Speed to avg loc 28 x median","21:02:16 23-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1535067833,"Argos","A",35.2529,-74.0716,407381,NA,NA,NA,NA,NA,NA,NA,NA,"","23:43:53 23-Aug-2018"
"ZcTag080_DUML",174750,"Mk10",1535067833,"Argos","Z",35.5039,-73.6374,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","23:43:53 23-Aug-2018"
