"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag060",171932,"Mk10",1503011222,"Argos","B",35.7772,-70.0221,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","23:07:02 17-Aug-2017"
"ZcTag060",171932,"Mk10",1503012611,"Argos","Z",35.8788,-74.3797,151547,NA,NA,NA,NA,NA,NA,NA,NA,"","23:30:11 17-Aug-2017"
"ZcTag060",171932,"Mk10",1503012643,"Argos","0",35.7045,-74.5319,1998,25321,157,81,NA,NA,NA,NA,NA,"","23:30:43 17-Aug-2017"
"ZcTag060",171932,"Mk10",1503018634,"Argos","A",35.2773,-74.8179,92633,NA,NA,NA,NA,NA,NA,NA,NA,"","01:10:34 18-Aug-2017"
"ZcTag060",171932,"Mk10",1503028175,"Argos","A",35.6632,-74.9715,127482,NA,NA,NA,NA,NA,NA,NA,NA,"","03:49:35 18-Aug-2017"
"ZcTag060",171932,"Mk10",1503039825,"Argos","B",35.8202,-74.8239,38778,NA,NA,NA,NA,NA,NA,NA,NA,"","07:03:45 18-Aug-2017"
"ZcTag060",171932,"Mk10",1503091037,"Argos","0",34.8984,-75.2206,9675,155507,601,66,NA,NA,NA,NA,NA,"","21:17:17 18-Aug-2017"
"ZcTag060",171932,"Mk10",1503097935,"Argos","Z",34.7946,-82.3529,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lon > 4 deviations from mean","23:12:15 18-Aug-2017"
"ZcTag060",171932,"Mk10",1503102055,"Argos","A",35.4753,-74.7743,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","00:20:55 19-Aug-2017"
"ZcTag060",171932,"Mk10",1503107234,"Argos","0",35.4711,-74.4356,9313,28741,3017,80,NA,NA,NA,NA,NA,"","01:47:14 19-Aug-2017"
"ZcTag060",171932,"Mk10",1503113354,"Argos","1",35.4465,-74.7156,1420,5025,401,49,NA,NA,NA,NA,NA,"","03:29:14 19-Aug-2017"
"ZcTag060",171932,"Mk10",1503131435,"Argos","A",35.4986,-74.5804,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","08:30:35 19-Aug-2017"
"ZcTag060",171932,"Mk10",1503141524,"Argos","2",35.5121,-74.4093,364,598,221,36,NA,NA,NA,NA,NA,"","11:18:44 19-Aug-2017"
"ZcTag060",171932,"Mk10",1503143006,"Argos","A",35.5025,-74.3471,7271,141866,372,102,NA,NA,NA,NA,NA,"","11:43:26 19-Aug-2017"
"ZcTag060",171932,"Mk10",1503157770,"Argos","0",35.4759,-74.7296,2899,42999,195,111,NA,NA,NA,NA,NA,"","15:49:30 19-Aug-2017"
"ZcTag060",171932,"Mk10",1503178383,"Argos","B",35.405,-74.752,2142,56159,81,71,NA,NA,NA,NA,NA,"","21:33:03 19-Aug-2017"
"ZcTag060",171932,"Mk10",1503182365,"Argos","Z",35.3984,-75.3815,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","22:39:25 19-Aug-2017"
"ZcTag060",171932,"Mk10",1503186863,"Argos","Z",35.313,-73.3799,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","23:54:23 19-Aug-2017"
"ZcTag060",171932,"Mk10",1503188039,"Argos","0",35.262,-74.3199,9439,132186,674,122,NA,NA,NA,NA,NA,"","00:13:59 20-Aug-2017"
"ZcTag060",171932,"Mk10",1503190042,"Argos","B",35.4749,-74.511,79621,730570,8677,88,NA,NA,NA,NA,NA,"","00:47:22 20-Aug-2017"
"ZcTag060",171932,"Mk10",1503195303,"Argos","B",35.8482,-73.7857,18175,705548,468,25,NA,NA,NA,NA,NA,"","02:15:03 20-Aug-2017"
"ZcTag060",171932,"Mk10",1503198466,"Argos","0",35.5893,-74.5477,2867,28632,287,51,NA,NA,NA,NA,NA,"","03:07:46 20-Aug-2017"
"ZcTag060",171932,"Mk10",1503221377,"Argos","B",36.2557,-73.8658,1813,29123,112,24,NA,NA,NA,NA,NA,"","09:29:37 20-Aug-2017"
"ZcTag060",171932,"Mk10",1503227364,"Argos","Z",36.131,-74.0986,588591,NA,NA,NA,NA,NA,NA,NA,NA,"","11:09:24 20-Aug-2017"
"ZcTag060",171932,"Mk10",1503237037,"Argos","0",35.5813,-74.113,7737,167564,357,107,NA,NA,NA,NA,NA,"","13:50:37 20-Aug-2017"
"ZcTag060",171932,"Mk10",1503273315,"Argos","0",36.111,-74.2821,16712,487429,573,101,NA,NA,NA,NA,NA,"","23:55:15 20-Aug-2017"
"ZcTag060",171932,"Mk10",1503305760,"Argos","0",36.0064,-74.1038,3330,31741,349,108,NA,NA,NA,NA,NA,"","08:56:00 21-Aug-2017"
"ZcTag060",171932,"Mk10",1503317360,"Argos","0",35.799,-74.5243,1914,11378,322,124,NA,NA,NA,NA,NA,"","12:09:20 21-Aug-2017"
"ZcTag060",171932,"Mk10",1503320283,"Argos","0",35.7939,-74.0231,15046,277866,814,107,NA,NA,NA,NA,NA,"","12:58:03 21-Aug-2017"
"ZcTag060",171932,"Mk10",1503343831,"Argos","0",35.7436,-74.4911,9212,80922,1048,53,NA,NA,NA,NA,NA,"","19:30:31 21-Aug-2017"
"ZcTag060",171932,"Mk10",1503355215,"Argos","B",35.7102,-74.4157,3053,21146,440,91,NA,NA,NA,NA,NA,"","22:40:15 21-Aug-2017"
"ZcTag060",171932,"Mk10",1503361689,"Argos","0",35.8405,-74.4622,17610,799497,387,103,NA,NA,NA,NA,NA,"","00:28:09 22-Aug-2017"
"ZcTag060",171932,"Mk10",1503361700,"Argos","0",35.7343,-74.725,3941,40402,384,146,NA,NA,NA,NA,NA,"","00:28:20 22-Aug-2017"
"ZcTag060",171932,"Mk10",1503362673,"Argos","0",35.6617,-74.5336,2511,16516,381,1,NA,NA,NA,NA,NA,"","00:44:33 22-Aug-2017"
"ZcTag060",171932,"Mk10",1503368979,"Argos","0",33.0842,-86.6376,11982,260500,551,46,NA,NA,NA,NA,NA,"Lat > 4 deviations from mean","02:29:39 22-Aug-2017"
"ZcTag060",171932,"Mk10",1503394476,"Argos","0",35.7695,-74.5092,12197,233549,637,103,NA,NA,NA,NA,NA,"","09:34:36 22-Aug-2017"
"ZcTag060",171932,"Mk10",1503396375,"Argos","Z",35.902,-74.024,190766,NA,NA,NA,NA,NA,NA,NA,NA,"","10:06:15 22-Aug-2017"
"ZcTag060",171932,"Mk10",1503396399,"Argos","Z",36.1023,-74.3675,119098,NA,NA,NA,NA,NA,NA,NA,NA,"","10:06:39 22-Aug-2017"
"ZcTag060",171932,"Mk10",1503405711,"Argos","B",36.4287,-74.2437,77804,NA,NA,NA,NA,NA,NA,NA,NA,"","12:41:51 22-Aug-2017"
"ZcTag060",171932,"Mk10",1503436845,"Argos","0",35.8587,-74.3868,4511,33959,599,178,NA,NA,NA,NA,NA,"","21:20:45 22-Aug-2017"
"ZcTag060",171932,"Mk10",1503440041,"Argos","A",35.8371,-75.0617,45960,NA,NA,NA,NA,NA,NA,NA,NA,"","22:14:01 22-Aug-2017"
"ZcTag060",171932,"Mk10",1503446045,"Argos","Z",35.63,-74.5275,82722,NA,NA,NA,NA,NA,NA,NA,NA,"","23:54:05 22-Aug-2017"
"ZcTag060",171932,"Mk10",1503447035,"Argos","1",35.5985,-74.7207,1134,9306,138,95,NA,NA,NA,NA,NA,"","00:10:35 23-Aug-2017"
"ZcTag060",171932,"Mk10",1503498376,"Argos","0",35.4332,-74.6269,2728,30853,241,96,NA,NA,NA,NA,NA,"","14:26:16 23-Aug-2017"
"ZcTag060",171932,"Mk10",1503514971,"Argos","B",35.1807,-73.934,11840,179158,782,119,NA,NA,NA,NA,NA,"","19:02:51 23-Aug-2017"
"ZcTag060",171932,"Mk10",1503521544,"Argos","B",35.7594,-74.7738,3626,36218,363,114,NA,NA,NA,NA,NA,"","20:52:24 23-Aug-2017"
"ZcTag060",171932,"Mk10",1503532882,"Argos","A",35.7415,-74.4785,37084,NA,NA,NA,NA,NA,NA,NA,NA,"","00:01:22 24-Aug-2017"
