"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag085_DUML",180756,"Mk10",1558969423,"Argos","0",35.5733,-74.4292,2352,64800,85,100,NA,NA,NA,NA,NA,"","15:03:43 27-May-2019"
"ZcTag085_DUML",180756,"Mk10",1558991289,"Argos","0",36.327,-75.0799,43407,241720,7794,43,NA,NA,NA,NA,NA,"","21:08:09 27-May-2019"
"ZcTag085_DUML",180756,"Mk10",1558996946,"Argos","0",36.0127,-75.2838,9649,35720,2606,119,NA,NA,NA,NA,NA,"","22:42:26 27-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559003147,"Argos","B",35.9607,-75.407,14529,20977,10063,109,NA,NA,NA,NA,NA,"","00:25:47 28-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559004501,"Argos","0",35.5894,-75.4128,24070,234608,2469,95,NA,NA,NA,NA,NA,"","00:48:21 28-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559007735,"Argos","0",35.5535,-75.4936,7389,69573,784,75,NA,NA,NA,NA,NA,"","01:42:15 28-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559016117,"Argos","B",35.6015,-75.4663,9825,17781,5428,83,NA,NA,NA,NA,NA,"","04:01:57 28-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559038107,"Argos","0",35.6016,-74.7637,2012,13651,296,66,NA,NA,NA,NA,NA,"","10:08:27 28-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559044159,"Argos","0",35.5345,-75.0747,3534,9545,1308,178,NA,NA,NA,NA,NA,"","11:49:19 28-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559047398,"Argos","A",35.3218,-74.018,19879,216519,1825,156,NA,NA,NA,NA,NA,"","12:43:18 28-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559057736,"Argos","B",35.5452,-74.0335,18346,45504,7396,124,NA,NA,NA,NA,NA,"","15:35:36 28-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559060590,"Argos","0",35.1166,-74.6421,33031,154845,7045,130,NA,NA,NA,NA,NA,"","16:23:10 28-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559076772,"Argos","0",35.6381,-74.7665,2720,24238,305,67,NA,NA,NA,NA,NA,"","20:52:52 28-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559086832,"Argos","0",35.8932,-74.6326,16738,42026,6666,120,NA,NA,NA,NA,NA,"","23:40:32 28-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559088174,"Argos","0",35.5348,-74.8462,1672,2539,1100,118,NA,NA,NA,NA,NA,"","00:02:54 29-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559088278,"Argos","1",35.5705,-74.8877,1297,3113,540,136,NA,NA,NA,NA,NA,"","00:04:38 29-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559092425,"Argos","0",35.5404,-74.9341,12694,21237,7587,100,NA,NA,NA,NA,NA,"","01:13:45 29-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559096367,"Argos","0",35.5317,-74.8046,2221,7497,658,120,NA,NA,NA,NA,NA,"","02:19:27 29-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559122475,"Argos","0",35.4727,-74.8375,3377,18420,619,64,NA,NA,NA,NA,NA,"","09:34:35 29-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559126494,"Argos","0",35.7425,-74.173,6714,43955,1025,139,NA,NA,NA,NA,NA,"","10:41:34 29-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559127778,"Argos","B",35.7345,-74.1664,5615,17262,1826,137,NA,NA,NA,NA,NA,"","11:02:58 29-May-2019"
"ZcTag085_DUML",180756,"Mk10",1559132608,"Argos","Z",35.58,-74.6898,35319,375842,3319,109,NA,NA,NA,NA,NA,"","12:23:28 29-May-2019"
