"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag130_DUML",201588,"Mk10",1656601851,"Argos","1",35.6104,-74.6752,1052,13755,80,99,NA,NA,NA,NA,NA,"","15:10:51 30-Jun-2022"
"ZcTag130_DUML",201588,"Mk10",1656607424,"Argos","B",35.607,-74.6859,4755,5916,3820,95,NA,NA,NA,NA,NA,"","16:43:44 30-Jun-2022"
"ZcTag130_DUML",201588,"Mk10",1656625336,"Argos","0",35.503,-74.8159,3464,18452,650,54,NA,NA,NA,NA,NA,"","21:42:16 30-Jun-2022"
"ZcTag130_DUML",201588,"Mk10",1656630740,"Argos","1",35.5704,-74.7087,719,3664,141,47,NA,NA,NA,NA,NA,"","23:12:20 30-Jun-2022"
"ZcTag130_DUML",201588,"Mk10",1656636192,"Argos","0",35.5983,-74.7886,11853,48322,2907,100,NA,NA,NA,NA,NA,"","00:43:12 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656636222,"Argos","0",35.5548,-74.8063,3383,11222,1019,80,NA,NA,NA,NA,NA,"","00:43:42 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656637030,"Argos","0",35.585,-74.7404,8636,40947,1821,94,NA,NA,NA,NA,NA,"","00:57:10 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656637060,"Argos","0",35.6072,-74.7018,4428,17154,1143,71,NA,NA,NA,NA,NA,"","00:57:40 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656642240,"Argos","0",35.554,-74.6458,2854,15674,519,60,NA,NA,NA,NA,NA,"","02:24:00 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656666491,"Argos","0",35.6503,-74.5991,3993,16798,949,11,NA,NA,NA,NA,NA,"","09:08:11 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656671998,"Argos","0",35.7707,-74.5718,4647,12907,1672,94,NA,NA,NA,NA,NA,"","10:39:58 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656672053,"Argos","1",35.7149,-74.5547,1117,11148,112,68,NA,NA,NA,NA,NA,"","10:40:53 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656674874,"Argos","1",35.7166,-74.5695,1180,6280,221,112,NA,NA,NA,NA,NA,"","11:27:54 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656680842,"Argos","0",35.7051,-74.593,1969,21983,176,119,NA,NA,NA,NA,NA,"","13:07:22 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656680863,"Argos","0",35.6467,-74.5769,7624,22040,2637,123,NA,NA,NA,NA,NA,"","13:07:43 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656680898,"Argos","1",35.6842,-74.6158,1325,2963,592,30,NA,NA,NA,NA,NA,"","13:08:18 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656687022,"Argos","B",35.6782,-74.6657,2458,27543,219,107,NA,NA,NA,NA,NA,"","14:50:22 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656687022,"Argos","0",35.669,-74.6368,1741,20577,147,107,NA,NA,NA,NA,NA,"","14:50:22 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656692561,"Argos","1",35.6661,-74.6934,1199,2877,499,5,NA,NA,NA,NA,NA,"","16:22:41 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656713642,"Argos","0",35.6249,-74.7276,1545,21530,110,91,NA,NA,NA,NA,NA,"","22:14:02 01-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656721512,"Argos","1",35.6188,-74.7091,1474,5780,376,25,NA,NA,NA,NA,NA,"","00:25:12 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656721545,"Argos","1",35.5919,-74.7204,655,2933,146,84,NA,NA,NA,NA,NA,"","00:25:45 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656721554,"Argos","0",35.5984,-74.7014,1571,5845,422,87,NA,NA,NA,NA,NA,"","00:25:54 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656721613,"Argos","1",35.5949,-74.6983,716,2617,196,78,NA,NA,NA,NA,NA,"","00:26:53 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656727459,"Argos","0",35.58,-74.6848,2996,6440,1393,178,NA,NA,NA,NA,NA,"","02:04:19 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656727476,"Argos","0",35.5818,-74.6533,7915,210954,297,77,NA,NA,NA,NA,NA,"","02:04:36 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656727506,"Argos","0",35.5414,-74.8319,4193,27521,638,79,NA,NA,NA,NA,NA,"","02:05:06 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656730325,"Argos","0",35.5934,-74.794,3511,24377,505,85,NA,NA,NA,NA,NA,"","02:52:05 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656751899,"Argos","A",35.7129,-74.5858,5391,14551,1997,50,NA,NA,NA,NA,NA,"","08:51:39 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656759740,"Argos","B",35.7762,-74.5177,2545,4830,1341,74,NA,NA,NA,NA,NA,"","11:02:20 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656766369,"Argos","B",35.7974,-74.5082,4635,8246,2605,71,NA,NA,NA,NA,NA,"","12:52:49 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656766404,"Argos","1",35.7727,-74.5981,1157,18165,73,103,NA,NA,NA,NA,NA,"","12:53:24 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656772389,"Argos","0",35.7701,-74.604,3339,5863,1901,117,NA,NA,NA,NA,NA,"","14:33:09 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656772415,"Argos","0",35.7394,-74.6272,5448,32882,902,105,NA,NA,NA,NA,NA,"","14:33:35 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656772431,"Argos","0",35.7331,-74.5881,3878,25090,599,124,NA,NA,NA,NA,NA,"","14:33:51 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656778476,"Argos","0",35.7339,-74.548,4532,25792,796,80,NA,NA,NA,NA,NA,"","16:14:36 02-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656806452,"Argos","0",35.6722,-74.5001,5945,82664,427,89,NA,NA,NA,NA,NA,"","00:00:52 03-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656806493,"Argos","0",35.6767,-74.655,6450,125387,331,79,NA,NA,NA,NA,NA,"","00:01:33 03-Jul-2022"
"ZcTag130_DUML",201588,"Mk10",1656809922,"Argos","B",35.6803,-74.5598,6739,15234,2980,88,NA,NA,NA,NA,NA,"","00:58:42 03-Jul-2022"
