"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag109_DUML",201575,"Mk10",1597075585,"Argos","0",35.4335,-74.7566,1703,13040,222,123,NA,NA,NA,NA,NA,"","16:06:25 10-Aug-2020"
"ZcTag109_DUML",201575,"Mk10",1597100756,"Argos","1",35.4954,-74.7073,952,5167,175,92,NA,NA,NA,NA,NA,"","23:05:56 10-Aug-2020"
"ZcTag109_DUML",201575,"Mk10",1597102324,"Argos","A",35.4809,-74.6948,2591,3816,1758,82,NA,NA,NA,NA,NA,"","23:32:04 10-Aug-2020"
"ZcTag109_DUML",201575,"Mk10",1597103756,"Argos","A",35.4872,-74.6655,3699,3940,3472,158,NA,NA,NA,NA,NA,"","23:55:56 10-Aug-2020"
"ZcTag109_DUML",201575,"Mk10",1597104533,"Argos","A",35.5203,-74.6696,1983,3853,1020,91,NA,NA,NA,NA,NA,"","00:08:53 11-Aug-2020"
"ZcTag109_DUML",201575,"Mk10",1597108776,"Argos","0",35.5549,-74.6679,4373,16473,1160,89,NA,NA,NA,NA,NA,"","01:19:36 11-Aug-2020"
"ZcTag109_DUML",201575,"Mk10",1597114502,"Argos","0",35.5438,-74.8322,3194,8853,1152,177,NA,NA,NA,NA,NA,"","02:55:02 11-Aug-2020"
"ZcTag109_DUML",201575,"Mk10",1597115588,"Argos","1",35.4391,-74.7173,581,1471,229,129,NA,NA,NA,NA,NA,"","03:13:08 11-Aug-2020"
"ZcTag109_DUML",201575,"Mk10",1597116006,"Argos","A",35.4593,-74.7508,2540,4539,1420,86,NA,NA,NA,NA,NA,"","03:20:06 11-Aug-2020"
"ZcTag109_DUML",201575,"Mk10",1597137358,"Argos","0",35.4685,-74.8714,5460,30732,970,61,NA,NA,NA,NA,NA,"","09:15:58 11-Aug-2020"
