"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag105_DUML",201579,"Mk10",1596905174,"Argos","0",35.6349,-74.8152,7657,75299,778,177,NA,NA,NA,NA,NA,"","16:46:14 08-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1596920665,"Argos","0",35.5575,-74.7207,6861,41302,1139,47,NA,NA,NA,NA,NA,"","21:04:25 08-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1596924833,"Argos","0",35.5401,-74.7709,4927,18181,1335,28,NA,NA,NA,NA,NA,"","22:13:53 08-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1596926417,"Argos","B",35.5547,-74.7635,4045,7724,2117,31,NA,NA,NA,NA,NA,"","22:40:17 08-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1596927493,"Argos","1",35.6045,-74.7616,1278,10999,148,107,NA,NA,NA,NA,NA,"","22:58:13 08-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1596936722,"Argos","B",35.5969,-74.7707,2829,36520,219,100,NA,NA,NA,NA,NA,"","01:32:02 09-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1596936730,"Argos","B",35.5966,-74.7689,980,11341,84,99,NA,NA,NA,NA,NA,"","01:32:10 09-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1596938072,"Argos","0",35.5904,-74.7758,1880,17340,203,86,NA,NA,NA,NA,NA,"","01:54:32 09-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1596938072,"Argos","0",35.5737,-74.724,3183,8261,1226,90,NA,NA,NA,NA,NA,"","01:54:32 09-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1596946024,"Argos","B",35.5941,-74.8201,4665,16329,1332,33,NA,NA,NA,NA,NA,"","04:07:04 09-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1596965474,"Argos","0",35.5724,-74.6782,5592,11835,2642,20,NA,NA,NA,NA,NA,"","09:31:14 09-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1596971446,"Argos","1",35.6375,-74.7169,1011,12545,81,107,NA,NA,NA,NA,NA,"","11:10:46 09-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1597006313,"Argos","0",35.4563,-74.8348,6311,42035,947,41,NA,NA,NA,NA,NA,"","20:51:53 09-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1597009947,"Argos","B",35.46,-74.8409,7481,13289,4211,42,NA,NA,NA,NA,NA,"","21:52:27 09-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1597012825,"Argos","0",35.6406,-74.8296,8401,23467,3007,72,NA,NA,NA,NA,NA,"","22:40:25 09-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1597017662,"Argos","0",35.6856,-74.7073,5651,37181,858,55,NA,NA,NA,NA,NA,"","00:01:02 10-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1597017723,"Argos","A",35.6919,-74.6992,3507,14455,850,55,NA,NA,NA,NA,NA,"","00:02:03 10-Aug-2020"
"ZcTag105_DUML",201579,"Mk10",1597019320,"Argos","A",35.6358,-74.72,5885,12846,2695,73,NA,NA,NA,NA,NA,"","00:28:40 10-Aug-2020"
