"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag062",171170,"Mk10",1503011398,"Argos","0",35.7397,-75.2614,7021,314545,156,89,NA,NA,NA,NA,NA,"","23:09:58 17-Aug-2017"
"ZcTag062",171170,"Mk10",1503012571,"Argos","1",35.6743,-74.5322,737,1277,424,81,NA,NA,NA,NA,NA,"","23:29:31 17-Aug-2017"
"ZcTag062",171170,"Mk10",1503012571,"Argos","0",35.6952,-74.1973,14609,413152,516,102,NA,NA,NA,NA,NA,"","23:29:31 17-Aug-2017"
"ZcTag062",171170,"Mk10",1503015883,"Argos","B",35.4664,-74.9738,25812,774998,859,93,NA,NA,NA,NA,NA,"","00:24:43 18-Aug-2017"
"ZcTag062",171170,"Mk10",1503021755,"Argos","Z",37.2592,-70.9528,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lat > 4 deviations from mean","02:02:35 18-Aug-2017"
"ZcTag062",171170,"Mk10",1503028146,"Argos","B",35.6875,-74.9597,40460,NA,NA,NA,NA,NA,NA,NA,NA,"","03:49:06 18-Aug-2017"
"ZcTag062",171170,"Mk10",1503051575,"Argos","B",35.8475,-74.8785,17712,333777,939,138,NA,NA,NA,NA,NA,"","10:19:35 18-Aug-2017"
"ZcTag062",171170,"Mk10",1503056275,"Argos","B",36.0016,-77.1919,57267,554107,5918,56,NA,NA,NA,NA,NA,"Lon > 4 deviations from mean","11:37:55 18-Aug-2017"
"ZcTag062",171170,"Mk10",1503096308,"Argos","1",35.4517,-74.7244,1255,14738,106,107,NA,NA,NA,NA,NA,"","22:45:08 18-Aug-2017"
"ZcTag062",171170,"Mk10",1503102234,"Argos","Z",35.6417,-74.8183,43054,NA,NA,NA,NA,NA,NA,NA,NA,"","00:23:54 19-Aug-2017"
"ZcTag062",171170,"Mk10",1503103157,"Argos","B",35.5336,-74.4456,3983,209806,75,78,NA,NA,NA,NA,NA,"","00:39:17 19-Aug-2017"
"ZcTag062",171170,"Mk10",1503107410,"Argos","Z",36.0257,-74.3618,54263,NA,NA,NA,NA,NA,NA,NA,NA,"","01:50:10 19-Aug-2017"
"ZcTag062",171170,"Mk10",1503136654,"Argos","A",35.7378,-74.9269,501083,NA,NA,NA,NA,NA,NA,NA,NA,"","09:57:34 19-Aug-2017"
"ZcTag062",171170,"Mk10",1503137619,"Argos","1",35.6165,-74.8901,890,5629,140,131,NA,NA,NA,NA,NA,"","10:13:39 19-Aug-2017"
"ZcTag062",171170,"Mk10",1503142337,"Argos","0",35.5788,-74.3039,5429,64723,455,86,NA,NA,NA,NA,NA,"","11:32:17 19-Aug-2017"
"ZcTag062",171170,"Mk10",1503172430,"Argos","0",35.6773,-74.2101,110840,NA,NA,NA,NA,NA,NA,NA,NA,"","19:53:50 19-Aug-2017"
"ZcTag062",171170,"Mk10",1503180387,"Argos","B",35.6953,-74.6965,57481,NA,NA,NA,NA,NA,NA,NA,NA,"","22:06:27 19-Aug-2017"
"ZcTag062",171170,"Mk10",1503190215,"Argos","B",35.5509,-75.155,18664,430812,808,115,NA,NA,NA,NA,NA,"","00:50:15 20-Aug-2017"
"ZcTag062",171170,"Mk10",1503192406,"Argos","2",35.5615,-74.6896,479,659,347,1,NA,NA,NA,NA,NA,"","01:26:46 20-Aug-2017"
"ZcTag062",171170,"Mk10",1503217321,"Argos","0",35.6028,-74.7257,3498,80794,151,107,NA,NA,NA,NA,NA,"","08:22:01 20-Aug-2017"
"ZcTag062",171170,"Mk10",1503222927,"Argos","0",35.4921,-73.8542,14712,330189,655,120,NA,NA,NA,NA,NA,"","09:55:27 20-Aug-2017"
"ZcTag062",171170,"Mk10",1503242754,"Argos","1",35.7641,-74.7593,1226,3856,389,63,NA,NA,NA,NA,NA,"","15:25:54 20-Aug-2017"
"ZcTag062",171170,"Mk10",1503252242,"Argos","0",35.8191,-74.1401,3929,32419,476,117,NA,NA,NA,NA,NA,"","18:04:02 20-Aug-2017"
"ZcTag062",171170,"Mk10",1503258224,"Argos","1",35.7406,-74.6671,1446,17756,117,86,NA,NA,NA,NA,NA,"","19:43:44 20-Aug-2017"
"ZcTag062",171170,"Mk10",1503267236,"Argos","0",35.7095,-75.0007,2520,41400,153,62,NA,NA,NA,NA,NA,"","22:13:56 20-Aug-2017"
"ZcTag062",171170,"Mk10",1503269777,"Argos","1",35.7563,-74.7182,1150,8802,150,89,NA,NA,NA,NA,NA,"","22:56:17 20-Aug-2017"
"ZcTag062",171170,"Mk10",1503271050,"Argos","0",35.6307,-74.8158,4409,174936,111,101,NA,NA,NA,NA,NA,"","23:17:30 20-Aug-2017"
"ZcTag062",171170,"Mk10",1503275791,"Argos","A",35.6628,-74.9458,654,9049,47,95,NA,NA,NA,NA,NA,"","00:36:31 21-Aug-2017"
"ZcTag062",171170,"Mk10",1503277103,"Argos","0",35.6889,-74.8034,5084,29963,862,10,NA,NA,NA,NA,NA,"","00:58:23 21-Aug-2017"
"ZcTag062",171170,"Mk10",1503277796,"Argos","0",35.692,-74.6963,7191,171645,301,53,NA,NA,NA,NA,NA,"","01:09:56 21-Aug-2017"
"ZcTag062",171170,"Mk10",1503280565,"Argos","Z",35.5006,-75.1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","01:56:05 21-Aug-2017"
"ZcTag062",171170,"Mk10",1503302631,"Argos","0",35.5636,-74.9417,16197,590975,443,80,NA,NA,NA,NA,NA,"","08:03:51 21-Aug-2017"
"ZcTag062",171170,"Mk10",1503311383,"Argos","0",35.4801,-74.4477,4487,33253,605,52,NA,NA,NA,NA,NA,"","10:29:43 21-Aug-2017"
"ZcTag062",171170,"Mk10",1503343724,"Argos","2",35.5829,-74.6907,401,3863,41,67,NA,NA,NA,NA,NA,"","19:28:44 21-Aug-2017"
"ZcTag062",171170,"Mk10",1503355070,"Argos","Z",35.3117,-75.7526,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","22:37:50 21-Aug-2017"
"ZcTag062",171170,"Mk10",1503357847,"Argos","0",35.4803,-74.7036,2370,24603,228,94,NA,NA,NA,NA,NA,"","23:24:07 21-Aug-2017"
"ZcTag062",171170,"Mk10",1503394676,"Argos","A",35.5917,-74.7811,9850,118983,815,133,NA,NA,NA,NA,NA,"","09:37:56 22-Aug-2017"
"ZcTag062",171170,"Mk10",1503400293,"Argos","0",35.3288,-74.2157,4910,92385,260,90,NA,NA,NA,NA,NA,"","11:11:33 22-Aug-2017"
"ZcTag062",171170,"Mk10",1503413180,"Argos","0",35.5377,-74.7328,4605,110900,191,97,NA,NA,NA,NA,NA,"","14:46:20 22-Aug-2017"
"ZcTag062",171170,"Mk10",1503418844,"Argos","A",35.8508,-74.2611,79087,NA,NA,NA,NA,NA,NA,NA,NA,"","16:20:44 22-Aug-2017"
"ZcTag062",171170,"Mk10",1503440321,"Argos","0",35.4038,-74.4118,4308,31163,595,67,NA,NA,NA,NA,NA,"","22:18:41 22-Aug-2017"
"ZcTag062",171170,"Mk10",1503446122,"Argos","0",35.6448,-74.6073,1742,8508,356,81,NA,NA,NA,NA,NA,"","23:55:22 22-Aug-2017"
"ZcTag062",171170,"Mk10",1503447867,"Argos","A",35.4567,-74.3454,653,6305,67,66,NA,NA,NA,NA,NA,"","00:24:27 23-Aug-2017"
"ZcTag062",171170,"Mk10",1503480102,"Argos","0",35.1794,-73.776,9818,196100,491,124,NA,NA,NA,NA,NA,"","09:21:42 23-Aug-2017"
"ZcTag062",171170,"Mk10",1503504337,"Argos","0",35.5418,-74.7884,2147,9639,478,145,NA,NA,NA,NA,NA,"","16:05:37 23-Aug-2017"
"ZcTag062",171170,"Mk10",1503527725,"Argos","0",35.5134,-74.6158,1697,2499,1152,61,NA,NA,NA,NA,NA,"","22:35:25 23-Aug-2017"
"ZcTag062",171170,"Mk10",1503542455,"Argos","B",35.7443,-75.4248,6336,202336,198,119,NA,NA,NA,NA,NA,"","02:40:55 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503544906,"Argos","Z",35.2797,-74.1947,50376,NA,NA,NA,NA,NA,NA,NA,NA,"","03:21:46 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503565153,"Argos","0",35.5262,-74.7046,2291,16786,312,26,NA,NA,NA,NA,NA,"","08:59:13 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503566062,"Argos","2",35.5314,-74.7222,321,871,118,142,NA,NA,NA,NA,NA,"","09:14:22 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503566062,"Argos","2",35.5314,-74.7222,321,871,118,142,NA,NA,NA,NA,NA,"","09:14:22 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503571429,"Argos","Z",35.7301,-71.3254,58876,NA,NA,NA,NA,NA,NA,NA,NA,"Lon > 4 deviations from mean","10:43:49 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503571490,"Argos","A",35.5753,-74.2698,33679,718965,1577,22,NA,NA,NA,NA,NA,"","10:44:50 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503571988,"Argos","0",35.5405,-74.7071,3296,19107,568,176,NA,NA,NA,NA,NA,"","10:53:08 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503577768,"Argos","B",36.0114,-76.5012,37828,NA,NA,NA,NA,NA,NA,NA,NA,"Lon > 4 deviations from mean","12:29:28 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503577973,"Argos","0",35.63,-74.9429,8677,16925,4448,97,NA,NA,NA,NA,NA,"","12:32:53 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503583402,"Argos","1",35.3667,-74.7494,1474,3540,613,147,NA,NA,NA,NA,NA,"","14:03:22 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503589460,"Argos","1",35.3848,-74.9068,1005,4344,232,157,NA,NA,NA,NA,NA,"","15:44:20 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503606848,"Argos","0",35.2921,-74.4569,7635,225492,258,70,NA,NA,NA,NA,NA,"","20:34:08 24-Aug-2017"
"ZcTag062",171170,"Mk10",1503612856,"Argos","0",35.3788,-75.0831,8878,135299,582,57,NA,NA,NA,NA,NA,"","22:14:16 24-Aug-2017"
