"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag101_DUML",201578,"Mk10",1596843119,"Argos","1",35.4797,-74.8142,908,10825,76,106,NA,NA,NA,NA,NA,"","23:31:59 07-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596845775,"Argos","0",35.4665,-74.7869,6375,34950,1162,65,NA,NA,NA,NA,NA,"","00:16:15 08-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596846911,"Argos","0",35.4987,-74.7742,1602,13926,184,69,NA,NA,NA,NA,NA,"","00:35:11 08-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596846951,"Argos","0",35.4989,-74.7756,1730,10291,290,69,NA,NA,NA,NA,NA,"","00:35:51 08-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596851562,"Argos","1",35.5387,-74.7277,569,3941,82,84,NA,NA,NA,NA,NA,"","01:52:42 08-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596877782,"Argos","B",35.6308,-74.637,9189,10805,7815,62,NA,NA,NA,NA,NA,"","09:09:42 08-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596885507,"Argos","0",35.907,-74.5376,31365,160424,6132,93,NA,NA,NA,NA,NA,"","11:18:27 08-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596895654,"Argos","B",35.7265,-74.9495,85670,219746,33399,92,NA,NA,NA,NA,NA,"","14:07:34 08-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596899401,"Argos","0",35.4088,-74.9679,42854,294472,6236,86,NA,NA,NA,NA,NA,"","15:10:01 08-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596902141,"Argos","B",35.4187,-74.768,16889,107108,2663,101,NA,NA,NA,NA,NA,"","15:55:41 08-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596927665,"Argos","1",35.6425,-74.6897,987,2885,337,78,NA,NA,NA,NA,NA,"","23:01:05 08-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596933556,"Argos","0",35.7571,-74.9999,3610,11807,1103,166,NA,NA,NA,NA,NA,"","00:39:16 09-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596933627,"Argos","A",35.7237,-74.993,4397,9520,2030,165,NA,NA,NA,NA,NA,"","00:40:27 09-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596939547,"Argos","B",35.7026,-75.0028,29368,34013,25357,90,NA,NA,NA,NA,NA,"","02:19:07 09-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596965477,"Argos","B",35.5772,-74.549,33194,80139,13748,21,NA,NA,NA,NA,NA,"","09:31:17 09-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596968137,"Argos","0",35.6917,-74.6538,7198,116757,443,72,NA,NA,NA,NA,NA,"","10:15:37 09-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596973797,"Argos","0",35.5594,-74.7921,15346,46419,5073,90,NA,NA,NA,NA,NA,"","11:49:57 09-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596975132,"Argos","0",35.6285,-74.716,1991,5684,697,152,NA,NA,NA,NA,NA,"","12:12:12 09-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596982863,"Argos","A",35.5433,-74.8122,4753,15189,1487,82,NA,NA,NA,NA,NA,"","14:21:03 09-Aug-2020"
"ZcTag101_DUML",201578,"Mk10",1596982889,"Argos","0",35.6962,-74.8647,9057,55278,1483,81,NA,NA,NA,NA,NA,"","14:21:29 09-Aug-2020"
