"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag091_DUML",180777,"Mk10",1564443117,"Argos","1",36.4323,-79.5041,1034,20646,51,102,NA,NA,NA,NA,NA,"","23:31:57 29-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564446171,"Argos","0",35.5677,-74.8022,4539,33912,607,71,NA,NA,NA,NA,NA,"","00:22:51 30-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564447304,"Argos","B",35.5756,-74.8543,4575,11606,1803,72,NA,NA,NA,NA,NA,"","00:41:44 30-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564452314,"Argos","B",35.632,-74.9111,6598,9389,4636,83,NA,NA,NA,NA,NA,"","02:05:14 30-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564452662,"Argos","0",35.481,-74.6794,20681,108029,3959,59,NA,NA,NA,NA,NA,"","02:11:02 30-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564456513,"Argos","B",35.5219,-74.7449,19931,38085,10430,65,NA,NA,NA,NA,NA,"","03:15:13 30-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564497163,"Argos","A",35.7013,-74.7806,5790,49140,682,77,NA,NA,NA,NA,NA,"","14:32:43 30-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564502849,"Argos","B",35.7129,-74.9541,6099,20509,1813,81,NA,NA,NA,NA,NA,"","16:07:29 30-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564527334,"Argos","0",35.5991,-74.895,23314,373126,1456,77,NA,NA,NA,NA,NA,"","22:55:34 30-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564531777,"Argos","B",35.6222,-74.6652,8856,25968,3020,83,NA,NA,NA,NA,NA,"","00:09:37 31-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564538207,"Argos","1",35.5123,-74.5573,936,2457,356,91,NA,NA,NA,NA,NA,"","01:56:47 31-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564540452,"Argos","B",35.5059,-74.5403,2404,3131,1844,91,NA,NA,NA,NA,NA,"","02:34:12 31-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564568998,"Argos","0",35.5683,-74.5171,4591,66298,317,102,NA,NA,NA,NA,NA,"","10:29:58 31-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564582904,"Argos","A",35.5172,-74.3019,3545,19392,647,121,NA,NA,NA,NA,NA,"","14:21:44 31-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564588654,"Argos","1",35.7341,-74.4598,838,2539,276,164,NA,NA,NA,NA,NA,"","15:57:34 31-Jul-2019"
"ZcTag091_DUML",180777,"Mk10",1564612409,"Argos","B",35.7956,-74.6612,8255,17346,3928,121,NA,NA,NA,NA,NA,"","22:33:29 31-Jul-2019"
