"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag099_DUML",173074,"Mk10",1595034826,"Argos","0",39.0687,-57.4508,5970,131936,270,63,NA,NA,NA,NA,NA,"Speed to avg loc 28 x median","01:13:46 18-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595039128,"Argos","0",35.5369,-74.6477,3144,66119,149,82,NA,NA,NA,NA,NA,"","02:25:28 18-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595040619,"Argos","0",35.1717,-74.3477,8537,88098,827,119,NA,NA,NA,NA,NA,"","02:50:19 18-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595042691,"Argos","B",35.6066,-75.1843,1947,23260,162,122,NA,NA,NA,NA,NA,"","03:24:51 18-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595080779,"Argos","1",30.228,-48.3967,1273,2522,642,57,NA,NA,NA,NA,NA,"Speed to avg loc 45 x median","13:59:39 18-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595085347,"Argos","0",35.3873,-74.9286,4180,50500,346,106,NA,NA,NA,NA,NA,"","15:15:47 18-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595086930,"Argos","1",35.5576,-74.8807,877,5954,129,120,NA,NA,NA,NA,NA,"","15:42:10 18-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595114792,"Argos","Z",35.9366,-73.4083,208971,NA,NA,NA,NA,NA,NA,NA,NA,"","23:26:32 18-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595116200,"Argos","Z",35.1306,-73.7481,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","23:50:00 18-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595121659,"Argos","0",35.699,-74.666,2831,26686,300,93,NA,NA,NA,NA,NA,"","01:20:59 19-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595126085,"Argos","0",35.6172,-74.7198,11589,136014,987,76,NA,NA,NA,NA,NA,"","02:34:45 19-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595127132,"Argos","A",35.6233,-74.7396,72377,NA,NA,NA,NA,NA,NA,NA,NA,"","02:52:12 19-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595127347,"Argos","0",35.5862,-74.8452,3508,72656,169,72,NA,NA,NA,NA,NA,"","02:55:47 19-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595153850,"Argos","0",35.4798,-74.5987,4282,45055,407,67,NA,NA,NA,NA,NA,"","10:17:30 19-Jul-2020"
"ZcTag099_DUML",173074,"Mk10",1595156885,"Argos","2",31.8337,-93.4261,309,880,108,23,NA,NA,NA,NA,NA,"Speed to avg loc 33 x median","11:08:05 19-Jul-2020"
