"DeployID","Ptt","Instr","Date","Type","Quality","Latitude","Longitude","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation","Offset","Offset.orientation","GPE.MSD","GPE.U","Count","Comment","originaldate"
"ZcTag064",171944,"Mk10",1503269712,"Argos","0",35.5018,-74.5964,1819,12313,268,121,NA,NA,NA,NA,NA,"","22:55:12 20-Aug-2017"
"ZcTag064",171944,"Mk10",1503271143,"Argos","0",35.4016,-74.4247,2663,11771,602,105,NA,NA,NA,NA,NA,"","23:19:03 20-Aug-2017"
"ZcTag064",171944,"Mk10",1503283691,"Argos","A",35.4527,-74.8313,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","02:48:11 21-Aug-2017"
"ZcTag064",171944,"Mk10",1503303048,"Argos","0",35.4244,-74.7626,5108,132333,197,106,NA,NA,NA,NA,NA,"","08:10:48 21-Aug-2017"
"ZcTag064",171944,"Mk10",1503308812,"Argos","A",35.5161,-74.6624,4972,101530,243,83,NA,NA,NA,NA,NA,"","09:46:52 21-Aug-2017"
"ZcTag064",171944,"Mk10",1503314083,"Argos","B",35.4953,-75.2669,2589,71939,93,54,NA,NA,NA,NA,NA,"","11:14:43 21-Aug-2017"
"ZcTag064",171944,"Mk10",1503320291,"Argos","0",35.417,-74.2796,9251,168355,508,107,NA,NA,NA,NA,NA,"","12:58:11 21-Aug-2017"
"ZcTag064",171944,"Mk10",1503328190,"Argos","B",35.0391,-75.4123,49405,NA,NA,NA,NA,NA,NA,NA,NA,"","15:09:50 21-Aug-2017"
"ZcTag064",171944,"Mk10",1503333785,"Argos","0",35.881,-74.3507,11188,204334,612,76,NA,NA,NA,NA,NA,"","16:43:05 21-Aug-2017"
"ZcTag064",171944,"Mk10",1503358101,"Argos","A",35.5002,-74.3221,26683,NA,NA,NA,NA,NA,NA,NA,NA,"","23:28:21 21-Aug-2017"
"ZcTag064",171944,"Mk10",1503361450,"Argos","A",35.2756,-74.9199,6483,84623,496,35,NA,NA,NA,NA,NA,"","00:24:10 22-Aug-2017"
"ZcTag064",171944,"Mk10",1503366000,"Argos","A",35.3833,-74.7348,4237,42922,418,85,NA,NA,NA,NA,NA,"","01:40:00 22-Aug-2017"
"ZcTag064",171944,"Mk10",1503388416,"Argos","0",35.7313,-75.0577,12673,290247,553,99,NA,NA,NA,NA,NA,"","07:53:36 22-Aug-2017"
"ZcTag064",171944,"Mk10",1503394649,"Argos","1",35.4797,-74.6432,1050,5084,216,156,NA,NA,NA,NA,NA,"","09:37:29 22-Aug-2017"
"ZcTag064",171944,"Mk10",1503406305,"Argos","0",35.2659,-74.0369,4870,171716,138,93,NA,NA,NA,NA,NA,"","12:51:45 22-Aug-2017"
"ZcTag064",171944,"Mk10",1503416630,"Argos","A",34.9904,-76.9747,53632,NA,NA,NA,NA,NA,NA,NA,NA,"","15:43:50 22-Aug-2017"
"ZcTag064",171944,"Mk10",1503429937,"Argos","Z",34.1303,-76.3812,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","19:25:37 22-Aug-2017"
"ZcTag064",171944,"Mk10",1503436683,"Argos","0",35.4759,-74.5642,23185,470260,1143,60,NA,NA,NA,NA,NA,"","21:18:03 22-Aug-2017"
"ZcTag064",171944,"Mk10",1503439973,"Argos","A",35.4766,-74.5409,147897,NA,NA,NA,NA,NA,NA,NA,NA,"","22:12:53 22-Aug-2017"
"ZcTag064",171944,"Mk10",1503441157,"Argos","0",35.4866,-74.5959,6007,55248,653,111,NA,NA,NA,NA,NA,"","22:32:37 22-Aug-2017"
"ZcTag064",171944,"Mk10",1503447729,"Argos","0",35.0992,-74.6611,26759,258187,2773,41,NA,NA,NA,NA,NA,"","00:22:09 23-Aug-2017"
"ZcTag064",171944,"Mk10",1503459916,"Argos","0",25.1446,-123.4011,1828,8651,386,137,NA,NA,NA,NA,NA,"Lat > 4 deviations from mean","03:45:16 23-Aug-2017"
"ZcTag064",171944,"Mk10",1503474016,"Argos","0",35.4859,-75.081,10457,311591,350,83,NA,NA,NA,NA,NA,"","07:40:16 23-Aug-2017"
"ZcTag064",171944,"Mk10",1503480696,"Argos","A",35.5018,-74.6086,1247,5901,263,149,NA,NA,NA,NA,NA,"","09:31:36 23-Aug-2017"
"ZcTag064",171944,"Mk10",1503492043,"Argos","Z",35.0737,-72.0336,39208,NA,NA,NA,NA,NA,NA,NA,NA,"","12:40:43 23-Aug-2017"
"ZcTag064",171944,"Mk10",1503504513,"Argos","B",35.1123,-74.9583,20637,NA,NA,NA,NA,NA,NA,NA,NA,"","16:08:33 23-Aug-2017"
"ZcTag064",171944,"Mk10",1503527780,"Argos","0",35.4077,-74.7717,2331,13166,412,93,NA,NA,NA,NA,NA,"","22:36:20 23-Aug-2017"
"ZcTag064",171944,"Mk10",1503533821,"Argos","0",35.337,-75.4112,26861,357960,2015,45,NA,NA,NA,NA,NA,"","00:17:01 24-Aug-2017"
"ZcTag064",171944,"Mk10",1503539024,"Argos","0",35.4148,-74.686,3616,15160,862,107,NA,NA,NA,NA,NA,"","01:43:44 24-Aug-2017"
"ZcTag064",171944,"Mk10",1503560136,"Argos","B",35.3782,-74.3238,14262,383705,530,116,NA,NA,NA,NA,NA,"","07:35:36 24-Aug-2017"
"ZcTag064",171944,"Mk10",1503572094,"Argos","0",35.3971,-74.4469,7278,68885,768,71,NA,NA,NA,NA,NA,"","10:54:54 24-Aug-2017"
"ZcTag064",171944,"Mk10",1503577240,"Argos","B",35.7693,-75.1167,17039,942652,308,98,NA,NA,NA,NA,NA,"","12:20:40 24-Aug-2017"
"ZcTag064",171944,"Mk10",1503583766,"Argos","Z",34.7095,-74.785,975829,NA,NA,NA,NA,NA,NA,NA,NA,"","14:09:26 24-Aug-2017"
"ZcTag064",171944,"Mk10",1503589331,"Argos","B",35.6273,-74.8184,806,5554,117,120,NA,NA,NA,NA,NA,"","15:42:11 24-Aug-2017"
"ZcTag064",171944,"Mk10",1503601232,"Argos","0",35.757,-74.6746,10891,322131,368,62,NA,NA,NA,NA,NA,"","19:00:32 24-Aug-2017"
"ZcTag064",171944,"Mk10",1503612791,"Argos","0",35.7185,-74.4282,3569,64248,198,69,NA,NA,NA,NA,NA,"","22:13:11 24-Aug-2017"
"ZcTag064",171944,"Mk10",1503618512,"Argos","0",35.5929,-74.4273,2030,4644,886,75,NA,NA,NA,NA,NA,"","23:48:32 24-Aug-2017"
"ZcTag064",171944,"Mk10",1503618636,"Argos","1",35.5735,-74.396,1330,2091,845,8,NA,NA,NA,NA,NA,"","23:50:36 24-Aug-2017"
"ZcTag064",171944,"Mk10",1503621110,"Argos","B",35.7661,-74.3806,1724,42197,70,127,NA,NA,NA,NA,NA,"","00:31:50 25-Aug-2017"
"ZcTag064",171944,"Mk10",1503645575,"Argos","0",35.9466,-74.1528,2994,17703,506,130,NA,NA,NA,NA,NA,"","07:19:35 25-Aug-2017"
"ZcTag064",171944,"Mk10",1503649802,"Argos","B",35.862,-74.0868,1821,21727,152,65,NA,NA,NA,NA,NA,"","08:30:02 25-Aug-2017"
"ZcTag064",171944,"Mk10",1503655437,"Argos","B",35.4048,-72.8298,25846,NA,NA,NA,NA,NA,NA,NA,NA,"","10:03:57 25-Aug-2017"
"ZcTag064",171944,"Mk10",1503656799,"Argos","0",36.2279,-74.2208,3880,45795,328,123,NA,NA,NA,NA,NA,"","10:26:39 25-Aug-2017"
"ZcTag064",171944,"Mk10",1503661697,"Argos","0",28.704,-110.4001,7158,78182,655,157,NA,NA,NA,NA,NA,"Lon > 4 deviations from mean","11:48:17 25-Aug-2017"
"ZcTag064",171944,"Mk10",1503671745,"Argos","B",36.0727,-73.8118,1225,47750,31,91,NA,NA,NA,NA,NA,"","14:35:45 25-Aug-2017"
"ZcTag064",171944,"Mk10",1503686496,"Argos","Z",35.5792,-75.8421,82033,NA,NA,NA,NA,NA,NA,NA,NA,"","18:41:36 25-Aug-2017"
"ZcTag064",171944,"Mk10",1503704184,"Argos","Z",36.2976,-74.1952,210974,NA,NA,NA,NA,NA,NA,NA,NA,"","23:36:24 25-Aug-2017"
"ZcTag064",171944,"Mk10",1503715371,"Argos","A",36.1118,-74.8738,214,1651,27,86,NA,NA,NA,NA,NA,"","02:42:51 26-Aug-2017"
"ZcTag064",171944,"Mk10",1503740174,"Argos","0",35.6206,-74.6894,4347,64944,290,52,NA,NA,NA,NA,NA,"","09:36:14 26-Aug-2017"
"ZcTag064",171944,"Mk10",1503741762,"Argos","0",26.0063,-27.5843,7779,67895,891,42,NA,NA,NA,NA,NA,"Lat > 4 deviations from mean","10:02:42 26-Aug-2017"
"ZcTag064",171944,"Mk10",1503745917,"Argos","B",35.5649,-74.3688,8239,314703,215,28,NA,NA,NA,NA,NA,"","11:11:57 26-Aug-2017"
"ZcTag064",171944,"Mk10",1503754754,"Argos","0",35.6615,-74.2395,10108,91513,1116,107,NA,NA,NA,NA,NA,"","13:39:14 26-Aug-2017"
"ZcTag064",171944,"Mk10",1503759806,"Argos","0",35.5866,-74.9442,4563,52495,396,107,NA,NA,NA,NA,NA,"","15:03:26 26-Aug-2017"
"ZcTag064",171944,"Mk10",1503778553,"Argos","0",35.5727,-74.6932,3464,47814,251,75,NA,NA,NA,NA,NA,"","20:15:53 26-Aug-2017"
"ZcTag064",171944,"Mk10",1503788395,"Argos","0",35.3742,-74.7777,5261,24391,1134,84,NA,NA,NA,NA,NA,"","22:59:55 26-Aug-2017"
"ZcTag064",171944,"Mk10",1503800697,"Argos","Z",35.7612,-75.1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","02:24:57 27-Aug-2017"
"ZcTag064",171944,"Mk10",1503823177,"Argos","0",35.4123,-74.454,2488,3441,1799,60,NA,NA,NA,NA,NA,"","08:39:37 27-Aug-2017"
"ZcTag064",171944,"Mk10",1503824619,"Argos","B",35.407,-74.4991,27041,308835,2367,95,NA,NA,NA,NA,NA,"","09:03:39 27-Aug-2017"
"ZcTag064",171944,"Mk10",1503848197,"Argos","B",35.297,-74.4713,9468,77640,1154,95,NA,NA,NA,NA,NA,"","15:36:37 27-Aug-2017"
"ZcTag064",171944,"Mk10",1503858190,"Argos","0",35.3707,-74.1718,2829,17478,457,132,NA,NA,NA,NA,NA,"","18:23:10 27-Aug-2017"
"ZcTag064",171944,"Mk10",1503873605,"Argos","Z",35.2523,-76.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","22:40:05 27-Aug-2017"
"ZcTag064",171944,"Mk10",1503879249,"Argos","0",35.3041,-74.4637,3402,13249,873,131,NA,NA,NA,NA,NA,"","00:14:09 28-Aug-2017"
"ZcTag064",171944,"Mk10",1503879609,"Argos","A",35.2542,-74.3413,551092,NA,NA,NA,NA,NA,NA,NA,NA,"","00:20:09 28-Aug-2017"
"ZcTag064",171944,"Mk10",1503881485,"Argos","A",35.2453,-74.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","00:51:25 28-Aug-2017"
"ZcTag064",171944,"Mk10",1503908707,"Argos","B",35.1963,-74.4008,10065,357568,283,70,NA,NA,NA,NA,NA,"","08:25:07 28-Aug-2017"
"ZcTag064",171944,"Mk10",1503917576,"Argos","1",30.4275,-51.5964,634,2876,139,63,NA,NA,NA,NA,NA,"Lat > 4 deviations from mean","10:52:56 28-Aug-2017"
"ZcTag064",171944,"Mk10",1503929829,"Argos","0",31.5923,-59.2722,4467,88648,225,127,NA,NA,NA,NA,NA,"Lat > 4 deviations from mean","14:17:09 28-Aug-2017"
"ZcTag064",171944,"Mk10",1503936241,"Argos","0",35.096,-74.8347,2231,16278,305,114,NA,NA,NA,NA,NA,"","16:04:01 28-Aug-2017"
"ZcTag064",171944,"Mk10",1503943901,"Argos","A",35.1196,-74.2437,486,4818,49,62,NA,NA,NA,NA,NA,"","18:11:41 28-Aug-2017"
"ZcTag064",171944,"Mk10",1503964072,"Argos","B",35.1532,-74.7208,6576,232851,185,57,NA,NA,NA,NA,NA,"","23:47:52 28-Aug-2017"
"ZcTag064",171944,"Mk10",1503967426,"Argos","A",35.1445,-74.7162,1253,3504,448,41,NA,NA,NA,NA,NA,"","00:43:46 29-Aug-2017"
"ZcTag064",171944,"Mk10",1504002460,"Argos","1",35.1596,-74.6359,1148,2269,580,143,NA,NA,NA,NA,NA,"","10:27:40 29-Aug-2017"
"ZcTag064",171944,"Mk10",1504005912,"Argos","0",35.1943,-74.7928,5948,37686,938,56,NA,NA,NA,NA,NA,"","11:25:12 29-Aug-2017"
"ZcTag064",171944,"Mk10",1504005932,"Argos","0",35.2641,-74.5522,5090,16354,1584,125,NA,NA,NA,NA,NA,"","11:25:32 29-Aug-2017"
"ZcTag064",171944,"Mk10",1504008327,"Argos","A",35.0964,-74.6137,376735,NA,NA,NA,NA,NA,NA,NA,NA,"","12:05:27 29-Aug-2017"
"ZcTag064",171944,"Mk10",1504015127,"Argos","0",35.1285,-74.5976,6297,35215,1126,141,NA,NA,NA,NA,NA,"","13:58:47 29-Aug-2017"
"ZcTag064",171944,"Mk10",1504018812,"Argos","B",35.4411,-78.6617,168196,NA,NA,NA,NA,NA,NA,NA,NA,"Lon > 4 deviations from mean","15:00:12 29-Aug-2017"
"ZcTag064",171944,"Mk10",1504021301,"Argos","B",35.1469,-74.6197,9985,389889,255,90,NA,NA,NA,NA,NA,"","15:41:41 29-Aug-2017"
"ZcTag064",171944,"Mk10",1504035517,"Argos","A",35.139,-74.6408,16554,407769,672,67,NA,NA,NA,NA,NA,"","19:38:37 29-Aug-2017"
"ZcTag064",171944,"Mk10",1504047140,"Argos","B",35.3182,-74.7401,2271,15924,323,55,NA,NA,NA,NA,NA,"","22:52:20 29-Aug-2017"
"ZcTag064",171944,"Mk10",1504052789,"Argos","A",35.6533,-73.7766,122941,NA,NA,NA,NA,NA,NA,NA,NA,"","00:26:29 30-Aug-2017"
"ZcTag064",171944,"Mk10",1504084203,"Argos","0",35.4236,-74.68,10227,147752,707,67,NA,NA,NA,NA,NA,"","09:10:03 30-Aug-2017"
"ZcTag064",171944,"Mk10",1504086417,"Argos","A",35.5162,-74.692,18228,311523,1066,128,NA,NA,NA,NA,NA,"","09:46:57 30-Aug-2017"
"ZcTag064",171944,"Mk10",1504093502,"Argos","Z",35.7438,-76.2906,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","11:45:02 30-Aug-2017"
"ZcTag064",171944,"Mk10",1504098183,"Argos","B",34.4923,-73.3459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","13:03:03 30-Aug-2017"
"ZcTag064",171944,"Mk10",1504103609,"Argos","B",35.443,-74.6744,55318,696812,4391,99,NA,NA,NA,NA,NA,"","14:33:29 30-Aug-2017"
"ZcTag064",171944,"Mk10",1504106196,"Argos","B",35.496,-74.8042,101099,874797,11683,126,NA,NA,NA,NA,NA,"","15:16:36 30-Aug-2017"
"ZcTag064",171944,"Mk10",1504134626,"Argos","0",35.32,-74.8619,7697,193878,305,112,NA,NA,NA,NA,NA,"","23:10:26 30-Aug-2017"
"ZcTag064",171944,"Mk10",1504140442,"Argos","A",35.3374,-74.7081,36761,572675,2359,162,NA,NA,NA,NA,NA,"","00:47:22 31-Aug-2017"
"ZcTag064",171944,"Mk10",1504140911,"Argos","0",35.2708,-75.1019,69916,NA,NA,NA,NA,NA,NA,NA,NA,"","00:55:11 31-Aug-2017"
"ZcTag064",171944,"Mk10",1504144294,"Argos","B",35.3888,-74.6603,5680,343544,93,82,NA,NA,NA,NA,NA,"","01:51:34 31-Aug-2017"
"ZcTag064",171944,"Mk10",1504169140,"Argos","B",35.4521,-74.8683,3906,43113,353,41,NA,NA,NA,NA,NA,"","08:45:40 31-Aug-2017"
"ZcTag064",171944,"Mk10",1504171861,"Argos","A",35.4444,-74.9453,9557,211702,431,112,NA,NA,NA,NA,NA,"","09:31:01 31-Aug-2017"
